y,x,reconstruction,noise_map
-0.6356843941972677,-1.084477675553932,0.00788553416829875,0.022698348932101053
-0.7177990888400894,-0.984402024117156,0.0051203060074165975,0.021704406404577433
-0.8166104922579743,-0.81339341494686,0.008863018332587217,0.019319842487734377
-0.7483332592301353,-0.9178695077186776,0.009474990125071763,0.018670865146835174
-0.630761769615027,-0.8282730303487618,0.010316379395273837,0.01822904578448378
-0.6698178960816112,-0.8108023186421198,0.009943521479711462,0.01935261533522959
-0.6185835031541438,-0.7018342567321962,0.0144512676492607,0.0200195828306575
-0.5281640528619472,-0.5165859028983213,0.011027452047510756,0.02227606446581127
-0.7487153999816702,-0.5798227436775683,0.013119080469001676,0.02086848191526046
-0.8002764638464314,-0.6780584055552812,0.014049912645346663,0.01764658793175658
-0.8000218039382349,-0.5908306830338099,0.012983404442296368,0.019367805826625676
-1.0574999134462897,-0.6643390924007038,0.00762665008924228,0.01946750227807989
-1.105118564606326,-0.5494319460230569,0.008879780405906814,0.019887816760165974
-0.9725077701976517,-0.520942902009397,0.013399712320762702,0.019759490306451417
-1.1027618761071043,-0.5055412425275765,0.007730241959442889,0.017324051534768733
-0.9004209205913545,-0.4301260185477381,0.021186431241532095,0.020045288530446195
-0.9514311799266754,-0.28790507969579743,0.015014294471848677,0.019872492069337246
-1.2118740401374224,-0.36755879635817557,0.003482074103668761,0.02039737343436625
-1.2380464506628277,-0.23413980484632624,0.0009939414027391302,0.020427467526620897
-1.1235253829984457,-0.19619196073297435,0.0033381930396536364,0.018951913063995372
-1.2430604211513052,-0.10015731366671488,1.5886953987360497e-31,0.020567389723183123
-1.2297359343498333,0.005468673861036721,6.150794456647967e-32,0.020247194329691156
-1.1301510641442383,-0.10504509134517598,5.820560795539627e-32,0.019284478814864392
-1.006797852337415,0.028956149699772393,3.70717926552823e-32,0.02082340601039555
-0.9002009756316217,-0.06697349502336214,4.935174580593642e-32,0.020799639534081787
-0.9212147049037415,-0.1306595072006692,1.0829932878752243e-31,0.020015913054536174
-1.0612073171408933,-0.2533528852989845,0.009084756145767939,0.01898725947145406
-0.7773649944343821,-0.23256096643607976,0.010847998032560239,0.022421822595882903
-0.67022775821403,-0.22002746998807948,0.01996385004916155,0.023652608007054616
-0.7617184369680705,-0.19061063875226292,0.002289334712577113,0.021489686209451152
-0.7740046860171336,-0.036069004685942097,5.383084626680687e-32,0.02377528682730312
-0.6171529388780492,-0.022227080681595193,1.0501714914454415e-31,0.025165787681587205
-0.4594836000266296,-0.09384210221352166,0.0007690200656867576,0.028546470290689362
-0.386529219894872,-0.05343372398213188,0.009562122165093353,0.04163559925049579
-0.36424462153981796,-0.0949060721531757,0.017980801255154853,0.034770301676652605
-0.5504668782328589,-0.13533138344822082,0.035000978022177553,0.029139976682067154
-0.43863937917184026,-0.21018777005500666,0.02791453964749163,0.02987412414658935
-0.4246613670603969,-0.2720971091486993,0.048185034524446405,0.030232274750342583
-0.5209163583156803,-0.35337307405920526,0.035224122403942876,0.024521755435127746
-0.5904104589294162,-0.25570805676146713,0.0402583874691635,0.028601682999134938
-0.8100274387222912,-0.34194633630265514,0.03335568869532769,0.02459652867835494
-0.7211962189047445,-0.37265698340237774,0.023975021853108375,0.02203969029059111
-0.7360845994056137,-0.43209843987134655,0.022429670762758716,0.021876330887293904
-0.882128490939753,-0.5846810363490214,0.01315743118881489,0.020107133292297057
-0.6272825000259691,-0.5224998873062883,0.01735878236820406,0.022450202337576417
-0.5695294756637067,-0.4395583601751569,0.017159425630240543,0.024153815303861504
-0.5466573418127193,-0.4945458839545045,0.01326475968744714,0.026669365377257014
-0.3975328349587637,-0.3490510561008737,0.03514190883550258,0.02649906143153508
-0.31952559975159234,-0.3347094874023988,0.024916137681353166,0.028232662922010973
-0.26616572025960994,-0.3122369557253315,0.02535523123294204,0.033894259258680844
-0.20545018416589766,-0.2310086794479963,0.0570402799758264,0.04575867953394476
-0.24568043824049224,-0.2611767731669772,0.04426558238071665,0.036758092084192756
-0.1351166657692065,-0.11630581553916619,0.08396144619473274,0.04302901516202905
-0.10289649234348586,-0.08968584782788663,0.05410419198932005,0.04696330976598129
-0.2340970679948775,-0.1882447230379124,0.06840756398823104,0.043067629461702644
-0.3410929147907109,-0.28953558036120774,0.049835757713968434,0.03154892082531178
-0.3132625891760811,-0.18111206929089252,0.0616587709642811,0.0354290107105401
-0.16511791151157296,-0.1111683468988045,0.09599637867896797,0.042569522596904635
-0.21076783777562946,-0.1183901977470197,0.08453261292422996,0.04294651104804495
-0.27870480026577504,-0.04869651288942978,0.0491915044934244,0.04829950491525704
-0.03154383318583276,-0.02416311946379178,0.000669033233235282,0.08367740724786225
0.01663783946971087,-0.026029161422180813,0.18668601698538517,0.06386037496424837
0.07056191039044268,-0.0157463154541108,0.11345604420548419,0.10226140743025675
0.18983068957018223,0.018937390628513934,0.31272784780750507,0.1118718928545699
