2.253345422053561352e-05,-3.009878857008268377e-02,3.195729284423240751e-07
-3.009878857008269071e-02,4.742242622234246664e+04,-4.609372786515710252e-01
3.195729284423241810e-07,-4.609372786515710252e-01,5.900583187999092289e-06
