1.887293110400484919e-06,1.459761738221366529e-05,3.176543175086274558e-06,8.275448215001790297e-06,1.394413530265663305e-06,2.737826768152175161e-07,6.127473280146326744e-04,-4.377586399719893222e-07,2.995599458479701548e-06,-4.053951639926943806e-06
1.459761738221366529e-05,1.179818649083581438e-04,2.470282195455060430e-05,6.643137767828087646e-05,1.323973056974827048e-05,1.199530923088894157e-06,5.920505613733326698e-03,-5.942341323328225188e-06,2.608799077044388011e-05,-3.703989912523033298e-05
3.176543175086274558e-06,2.470282195455060430e-05,5.523500305312287789e-06,1.384282163332987175e-05,1.691972128945648725e-06,4.820249924168892092e-07,4.232546865953355146e-04,1.050454095253808305e-06,4.489368228181903822e-06,-7.510084628746371584e-06
8.275448215001790297e-06,6.643137767828089001e-05,1.384282163332987175e-05,3.775392427759427597e-05,7.851055812239451451e-06,8.095165712869204606e-07,3.840083046026357850e-03,-5.029768446580991539e-06,1.519911930999967966e-05,-1.971011908164406400e-05
1.394413530265663305e-06,1.323973056974827387e-05,1.691972128945648725e-06,7.851055812239451451e-06,5.330141869042475479e-06,-4.634044442841070870e-07,3.685386057972327156e-03,-9.322563126651551055e-06,6.329466424303208456e-06,-3.459779737555000101e-06
2.737826768152175161e-07,1.199530923088894157e-06,4.820249924168892092e-07,8.095165712869206724e-07,-4.634044442841070870e-07,2.594675047938673148e-07,-2.747780503351095519e-04,7.546138982186904179e-07,-2.053380579893520356e-07,4.415300595801154081e-07
6.127473280146327828e-04,5.920505613733327566e-03,4.232546865953357314e-04,3.840083046026357850e-03,3.685386057972327156e-03,-2.747780503351096061e-04,2.841041715892450359e+00,-7.663516077120433728e-03,4.024457228038694212e-03,-5.603900413809950048e-04
-4.377586399719893222e-07,-5.942341323328227729e-06,1.050454095253808305e-06,-5.029768446580990692e-06,-9.322563126651551055e-06,7.546138982186902061e-07,-7.663516077120433728e-03,2.191266854326722724e-05,-9.290040392075376593e-06,-2.671251303732964088e-06
2.995599458479701125e-06,2.608799077044388011e-05,4.489368228181902975e-06,1.519911930999967627e-05,6.329466424303208456e-06,-2.053380579893520356e-07,4.024457228038693345e-03,-9.290040392075376593e-06,8.966259906894150065e-06,-7.347282343000672491e-06
-4.053951639926943806e-06,-3.703989912523033976e-05,-7.510084628746371584e-06,-1.971011908164406400e-05,-3.459779737555001372e-06,4.415300595801155669e-07,-5.603900413809948964e-04,-2.671251303732963665e-06,-7.347282343000674185e-06,1.750262099957219233e-05
