2.580472700070354656e-04,-8.635023287589451031e-05,-2.985114903581801153e-05,4.808968990995821644e-05,-1.272991579150181035e-05,-2.826898793494224643e-04,1.815546701657426193e-04,-2.021289103935977887e-04,1.137061378582336434e-04,-2.023447695636571020e-04,-2.221385127066310703e-05,2.734918945566275046e-04
-8.635023287589448321e-05,3.838489917457871796e-05,7.643489948199796568e-06,-1.197412054618516653e-05,4.181296350005772306e-06,8.502725581472550650e-05,-4.763133411494000483e-05,4.704576959908536121e-05,-3.100030999108635652e-05,5.139934594167724842e-05,2.417418743495841575e-05,-8.330995297065027960e-05
-2.985114903581801153e-05,7.643489948199796568e-06,4.554140832069800639e-06,-6.901733730989274859e-06,1.420697547381642240e-06,3.979023562251190907e-05,-2.587565260486000937e-05,3.079690061619949783e-05,-1.614486912658025507e-05,2.905955200597999918e-05,-2.559872013470791350e-06,-3.529039416862186462e-05
4.808968990995821644e-05,-1.197412054618516653e-05,-6.901733730989274859e-06,1.115862083401353915e-05,-2.419378581685859297e-06,-5.817060906171312611e-05,4.112603657625070767e-05,-4.893552767517402106e-05,2.515972910952972709e-05,-4.635274297868259834e-05,4.120454903320312469e-06,5.568810554866292174e-05
-1.272991579150181035e-05,4.181296350005772306e-06,1.420697547381642240e-06,-2.419378581685859297e-06,6.605259780723069355e-07,1.288611878973580612e-05,-8.978900473115505689e-06,1.001187006642754016e-05,-5.496139921116755932e-06,1.003079497432113257e-05,1.010327024487920279e-06,-1.336220633081787091e-05
-2.826898793494224643e-04,8.502725581472550650e-05,3.979023562251190907e-05,-5.817060906171312611e-05,1.288611878973580612e-05,3.747917925071122050e-04,-2.228034551768603565e-04,2.570875763769195268e-04,-1.422934206276671248e-04,2.488482826604168554e-04,1.071748882074221599e-06,-3.216100969958946660e-04
1.815546701657425922e-04,-4.763133411493999806e-05,-2.587565260486000937e-05,4.112603657625070089e-05,-8.978900473115505689e-06,-2.228034551768603565e-04,1.527405061583429454e-04,-1.806365816057212625e-04,9.417244116772806014e-05,-1.716596188093606366e-04,1.177499803646903686e-05,2.093504434416455925e-04
-2.021289103935978158e-04,4.704576959908536121e-05,3.079690061619949783e-05,-4.893552767517402784e-05,1.001187006642754016e-05,2.570875763769195810e-04,-1.806365816057212625e-04,2.176592716839018408e-04,-1.108903219193740826e-04,2.036527057855399777e-04,-2.512795158547096878e-05,-2.400959702151178111e-04
1.137061378582336163e-04,-3.100030999108635652e-05,-1.614486912658025507e-05,2.515972910952972370e-05,-5.496139921116755085e-06,-1.422934206276671248e-04,9.417244116772804658e-05,-1.108903219193740555e-04,5.871613384634908207e-05,-1.056394366879649730e-04,5.382288585618885157e-06,1.307092516822036543e-04
-2.023447695636571020e-04,5.139934594167726198e-05,2.905955200597999918e-05,-4.635274297868259834e-05,1.003079497432113257e-05,2.488482826604168554e-04,-1.716596188093606366e-04,2.036527057855399777e-04,-1.056394366879649730e-04,1.933366907897039559e-04,-1.552993152423826249e-05,-2.340797401474134032e-04
-2.221385127066310364e-05,2.417418743495842253e-05,-2.559872013470790926e-06,4.120454903320313316e-06,1.010327024487920279e-06,1.071748882074212281e-06,1.177499803646904025e-05,-2.512795158547096540e-05,5.382288585618889392e-06,-1.552993152423826249e-05,3.409839673524898030e-05,-5.633268671104704589e-06
2.734918945566274504e-04,-8.330995297065027960e-05,-3.529039416862186462e-05,5.568810554866292174e-05,-1.336220633081787091e-05,-3.216100969958946660e-04,2.093504434416456196e-04,-2.400959702151177840e-04,1.307092516822036543e-04,-2.340797401474134032e-04,-5.633268671104712212e-06,3.021869040060398085e-04
