7.598306586354826039e-06,-2.353570743350600562e-06,1.486967444873515617e-06,4.228693955375712101e-07,-6.019725288486216584e-07,8.064674940509243187e-06,-2.564660164353622389e-06,1.139398172280945144e-06
-2.353570743350600562e-06,8.680044697914525109e-06,-9.090227464163443593e-07,4.071505132981661301e-07,4.060822145413600697e-07,-5.560717357923610801e-06,6.572492758657376717e-06,6.959191507694161297e-07
1.486967444873515617e-06,-9.090227464163445711e-07,7.460139539987437882e-07,4.077630651528736386e-09,-1.827611860323837546e-07,6.408867974176420694e-06,-1.202971771522738280e-06,-1.649736133437348683e-06
4.228693955375711042e-07,4.071505132981661301e-07,4.077630651528736386e-09,7.951765331115151439e-08,2.320627286848667483e-09,-1.841446317774964362e-07,3.045541232271899973e-07,3.283464692608401447e-07
-6.019725288486216584e-07,4.060822145413600697e-07,-1.827611860323837811e-07,2.320627286848671619e-09,1.113060781017311146e-07,-1.398300251089428870e-06,4.391453699669679895e-07,2.438938874247247268e-07
8.064674940509244881e-06,-5.560717357923610801e-06,6.408867974176420694e-06,-1.841446317774963833e-07,-1.398300251089428870e-06,6.289244887798291358e-05,-9.145532413002107936e-06,-1.957639764163049967e-05
-2.564660164353621542e-06,6.572492758657377564e-06,-1.202971771522738280e-06,3.045541232271899973e-07,4.391453699669679366e-07,-9.145532413002107936e-06,5.456945020993770869e-06,1.999645109135841567e-06
1.139398172280945144e-06,6.959191507694159179e-07,-1.649736133437348683e-06,3.283464692608402506e-07,2.438938874247247268e-07,-1.957639764163049967e-05,1.999645109135841567e-06,8.277080078624052229e-06
