1.342882428223956364e-05,3.940193859607341730e-07,-4.043195215998092451e-02
3.940193859607340142e-07,6.111132580274081913e-06,-1.733319229028708851e-03
-4.043195215998092451e-02,-1.733319229028709501e-03,1.298065208662135319e+02
