galaxies.source.pixelization.regularization.signal_scale,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,    log_likelihood,         log_prior,     log_posterior,                weight
                                    0.025365853349883213,                                       0.00032185605257875605,                                            63.33107507307424, 7497.744992568321, 3106.994801268152,10604.739793836474, 0.0023797359601951803
                                    0.027664571530007724,                                        0.0013158343755205334,                                            57.96215549593679, 7497.143516295315, 759.9913182208702, 8257.134834516186, 0.0013041001561624643
                                    0.015028126171680756,                                        0.0018816819500956988,                                            91.53757141418751, 7494.339090093722, 531.4503635103705, 8025.789453604092, 7.895217937501213e-05
                                    0.030602413529119573,                                        0.0006760178796504777,                                           51.830710960495615, 7496.951569749563,1479.2701094274205, 8976.221679176982, 0.0010763403495079827
                                    0.019899137120420476,                                          0.01983577542291731,                                            75.56666634449407, 7497.227396287464, 50.42719391575788, 7547.654590203222, 0.0014182068040997666
                                    0.027569062757058622,                                          0.00075320852068394,                                           54.326837392296774, 7497.352091640546,1327.6720017493287, 8825.024093389875, 0.0016065493413293308
                                    0.016691286515995392,                                         0.002297720063698637,                                            85.27914112228952, 7497.524221198993, 435.2257523956764, 7932.749973594669, 0.0019083102623593197
                                     0.02651451363667792,                                        0.0005529640935623294,                                            60.63876279349106,  7497.40066020221,1808.4521773281206,  9305.85283753033, 0.0016865030336850545
                                    0.015924305680360296,                                         0.004730578453508712,                                             89.1494448166702, 7497.290178588535,211.40185567017693, 7708.692034258712,  0.001510099527110298
                                    0.015223217143349047,                                        0.0004844023104971937,                                            89.42443980450622, 7492.908937905808,2064.4109146859855, 9557.319852591794,1.8891085741312094e-05
                                    0.026905099863358234,                                         0.007023607839745889,                                            55.23802581094238, 7496.346490831549,142.39507308785537, 7638.741563919404, 0.0005877155560523404
                                      0.0273536574479596,                                        0.0012758046902493928,                                            54.07750359823923, 7496.691887706185, 783.8375260688372, 8280.529413775022, 0.0008301778519389626
                                    0.023219175764262193,                                        0.0002873811264183199,                                            69.95046476791448, 7497.523540061448,3479.7139283819533,10977.237468443402, 0.0019070108831717913
                                     0.03204985285753225,                                        0.0017736658400871622,                                            48.07469894724748, 7496.602243267646, 563.8248599900386, 8060.427103257685, 0.0007589952496965248
                                    0.015674087165336317,                                         0.001950737458349363,                                            90.78203753396791, 7497.931505640484,  512.637661138559, 8010.569166779043, 0.0028676779126048744
                                    0.023568971755839614,                                         0.005366007792003581,                                            66.83582796044522, 7498.169334340916,186.37324528058602, 7684.542579621502,  0.003637626152621333
                                     0.02800043989531011,                                        0.0016426587415159484,                                           54.881040596213026, 7497.807758823251, 608.7873920409996,  8106.59515086425, 0.0025338903142945682
                                    0.028003328233107402,                                        0.0007729112998946213,                                           57.185790073793974, 7497.216182856981,1293.8270095537735, 8791.043192410754, 0.0014023926717343154
                                    0.023986063578595455,                                       0.00017873219169409159,                                            61.64240696432627, 7497.997102993937, 5594.979225746203, 13092.97632874014, 0.0030620969714460705
                                     0.02596517386544331,                                       0.00026964601437708466,                                            56.23621402040187, 7496.428638600824,3708.5836302539283,11205.012268854753, 0.0006380335396323249
