galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,    log_likelihood,         log_prior,     log_posterior,                weight
                      0.2739920083907588,                     0.11964725042181334,                0.8749819247985396,        0.02372978606689863,        0.07832356995328457,                                        0.0005756632308398526,                                            52.78377215644162,                                    0.030754444908916767,            -0.0065726149758074046,               0.06820629866094975, 7632.028195447094,1740.8792169384215, 9372.907412385515, 8.950368807457166e-10
                      0.2770363929950147,                      0.1192626602466029,                0.8766434349818918,        0.02234437059356034,        0.07950542738486308,                                         7.54392343813846e-06,                                           39.984228758520025,                                     0.04151776797313392,             -0.008287648123224346,               0.06556868267725784, 7637.292753604278,132560.65771562993, 140197.9504692342, 4.431541288338522e-08
                     0.27733849825806706,                     0.12135971491436157,                0.8766230183422351,        0.02346408162550369,        0.08042829271969841,                                        9.382607700659145e-06,                                            49.13485326344254,                                    0.031297261902318615,             -0.008213445934303525,                0.0658151284522873, 7632.350619244119,106583.74995619907,114216.10057544318,3.1638298449360634e-10
                      0.2761641513893741,                     0.12022359795546912,                0.8762363916787391,       0.023059772400069886,        0.07979955616800039,                                         7.62311947788112e-06,                                            42.06934724317163,                                     0.03713604285223544,            -0.0076649865209980385,               0.06644799423106972, 7636.130176985573,131183.53007678728,138819.66025377286, 4.586331284770845e-09
                     0.27332340846388986,                     0.11883165328460762,                0.8749656017594933,        0.02270726148575197,        0.07849634175082736,                                        1.753481509140868e-05,                                            51.70715327523491,                                     0.02913452031540485,             -0.006624689708703205,               0.06783644111215968, 7632.396924093655,57033.155762948074, 64665.55268704173,1.0968172987793953e-10
                     0.27687441647795186,                     0.12149717804316278,                0.8768961847250066,       0.023746607433725028,        0.07954710941568106,                                        8.451099000907238e-05,                                           37.877045532968424,                                     0.04039174707268198,            -0.0075646394703485255,                0.0649873405785863, 7633.601482906068,11836.376837391326,19469.978320297392, 3.658200769832319e-10
                      0.2775961694926599,                     0.12214545382346627,                 0.876921471933093,        0.02390834854536406,        0.08039892045653925,                                        5.361303577303163e-05,                                            43.56339443244813,                                     0.03497714962725258,             -0.007868657765389708,               0.06536300737693762, 7633.129786591548,18655.733181883308,26288.862968474856,2.2825086406317273e-10
                      0.2741790336796944,                     0.11942288498674218,                0.8754485354104978,       0.022857047805652057,        0.07849198379753909,                                        0.0006130090542570992,                                            38.08966519344713,                                     0.04562277593064944,            -0.0064441450210654845,               0.06720318674854416, 7640.207435252201,1635.0335153790872, 9275.240950631289,2.7051801277620845e-07
                      0.2796867721854385,                     0.12127414403925565,                0.8778458627616865,        0.02307503756326553,        0.08123343078522523,                                        7.947001843704215e-05,                                            47.82470654048679,                                     0.03186591400339191,             -0.009177293052343539,               0.06463276386920046,7637.3188298760815,12586.859036686801, 20224.17786656288,5.6962105582500276e-09
                      0.2816306494646344,                     0.12379246944495577,                0.8779776710575242,       0.025305142978395735,        0.08222714829854823,                                       1.3556706895068887e-05,                                           31.981376181415822,                                     0.04802391720524671,             -0.008475070232470303,               0.06457462275099586, 7645.814519315065, 73767.62883949606, 81413.44335881113,2.7875141316359317e-05
                     0.27786150796140935,                     0.12086807085021586,                0.8769185076389795,       0.023190503975324354,        0.08039341472374854,                                        0.0011267320902320678,                                            34.47602791688268,                                    0.045828920503050305,             -0.008204881613765197,               0.06552323799513483, 7637.663151560884, 891.0992681271614, 8528.762419688046, 8.037538054842083e-09
                      0.2761603683034614,                      0.1187129667485709,                0.8759019662480783,       0.021847021993490447,        0.08008669877232497,                                        5.196527572057165e-05,                                            64.60734097075688,                                    0.022144397248728263,             -0.007901617175113186,               0.06742566980009222, 7634.682821268387,19247.281250653974, 26881.96407192236,1.1888884396262182e-10
                      0.2769932473489575,                     0.11976284979451338,                0.8766945099897476,       0.022634065682573545,        0.07981297410026723,                                        1.574046730471622e-06,                                           47.387440922001666,                                     0.03395098508415961,             -0.008070684187912317,               0.06587856913465891, 7645.880277624564, 635308.7759303006, 642954.6562079252,  8.67230635032112e-06
                      0.2777212020169076,                     0.12077722393895303,                0.8767117002939628,        0.02310631807907137,        0.08024345077508065,                                        0.0001220473443908642,                                            61.35629961608395,                                      0.0260474371447634,             -0.007873319533162476,               0.06577121117884198, 7649.671572381221,  8197.12096492195,15846.792537303172, 0.0003843023171571348
                     0.27769554496400245,                     0.12005030730455563,                0.8768413927881991,       0.022681024703155316,        0.08002540576626689,                                        0.0018752437043736585,                                            53.82095189002353,                                     0.02851853730176404,             -0.008461317521561493,                0.0655292309386231, 7644.178548633759, 536.8600571775605,  8181.03860581132,1.5815506339247444e-06
                      0.2796387926571353,                     0.12128729796496085,                0.8778696386739664,       0.023077264871096334,        0.08073258627575781,                                        0.0002393896737313185,                                           45.361187708870354,                                     0.03490544546301842,             -0.008721015383811788,               0.06432550870711441, 7646.432705463123, 4180.803916561391,11827.236622024513,1.5067839062224524e-05
                     0.28048600855843536,                     0.12178407521984323,                0.8782699962750291,       0.023213754850601093,         0.0813109183049846,                                        0.0038778900434994997,                                            39.55450745703883,                                     0.04066697047432252,             -0.009413348439388021,               0.06392765746021292, 7640.240557842098,261.34488604910666, 7901.585443891205,3.0820198391194223e-08
                      0.2766533479924728,                     0.11855050447201736,                0.8762363755287488,        0.02175866937652172,        0.07988510948210309,                                       2.3630913482168782e-05,                                            53.54772316548457,                                    0.030386660415213148,             -0.008222337053390016,               0.06680035696146489, 7639.919278393794, 42321.10804572686, 49961.02732412066,2.2351441567869024e-08
                      0.2753147442722964,                       0.119516546571614,                0.8759024533764441,        0.02289774144325132,         0.0788321629439856,                                         0.024109663554384275,                                           52.794188898890724,                                    0.030912730349088043,             -0.007068996612280632,               0.06650874036524614, 7644.584810584562, 45.16549875559634, 7689.750309340158,2.3742170748530875e-06
                     0.27791731283617505,                     0.12112964680524105,                0.8774439356539732,        0.02324340163510203,        0.07961815155938252,                                        8.070979775366826e-05,                                           61.164688409688004,                                     0.02282534907376855,             -0.008143126768683449,               0.06422833211293764, 7638.665616287194,12393.636902536966, 20032.30251882416, 6.380386733530187e-09
                     0.27980860070880964,                     0.12153655539478359,                0.8778586843708491,       0.023255256534074054,        0.08131031812309622,                                        0.0014162426123777718,                                           47.001142756420016,                                    0.032088458797932436,             -0.008853040335026706,               0.06472132148940463, 7641.470557977874, 709.5845448983688, 8351.055102876242,1.0544298736690923e-07
                      0.2766000971181156,                     0.11944721253503615,                0.8766978859626631,        0.02253589240864104,        0.07942408920227137,                                         0.016265287915801112,                                            54.47015713990318,                                    0.028101300756043435,             -0.008000194294498072,               0.06574425015018741, 7641.712863200723, 65.11999850270962, 7706.832861703433,1.3435366653249136e-07
                      0.2789711658513289,                      0.1214450855175856,                0.8779487537883335,       0.023297398354530922,        0.08012666203618725,                                       1.1803831824083545e-05,                                            46.01531571535768,                                      0.0354924624093563,             -0.008448536240949947,               0.06383122537375867, 7639.010485526227, 84721.78303037882, 92360.79351590505,  3.06353346026224e-09
