galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,     log_likelihood,         log_prior,      log_posterior,                weight
                     0.24930979123893982,                     0.01549868906767983,               0.30653101347622164,      -0.010316188635276667,      -0.029077626120644275,                                       4.2608789404791564e-05,                                            91.40743754404394,                                    0.025083153106882142,             -0.009239629595359367,               0.04289666276888731, -1948.762162428547,23474.588741700125,  21525.82657927158,1.0105864399760481e-10
                     0.24511340647051358,                  -0.0014774861473101455,                0.3061010721703224,      -0.018195821536309335,       -0.03133737873474572,                                         0.015761775097635725,                                            84.21970057645167,                                     0.02686287616731055,             -0.010130037581077124,              0.041542353548450456,-1946.7290658825918, 68.58874065209706,-1878.1403252304947,3.1152681189806054e-10
                     0.25966189588087923,                    0.004845941411076474,               0.30857174694076517,      -0.014590017628669703,       -0.02527743525707387,                                        0.0003767276851007309,                                            68.12515054333859,                                     0.03617095350447472,             -0.008870312263441997,              0.041330785849976015,-1947.8022978939966,2659.6472861816937,  711.8449882876971,1.0651154644829445e-10
                     0.24989272411917662,                   -0.014654331420819289,               0.30558167944182385,       -0.01944149119363953,       -0.03470546965122322,                                        8.365536420464212e-06,                                           100.04745826409172,                                    0.023783202338656384,             -0.009274109505971366,                0.0378998395721237,-1945.5502549937687,119543.03205765678, 117597.48180266301,1.0126199862072114e-09
                     0.24825311425455954,                   0.0034832702533792045,               0.30683437867310587,      -0.016045382900071712,      -0.029778264569188813,                                         1.43050450644494e-06,                                            99.96472329843601,                                    0.022428998817652486,              -0.01001764708626855,               0.04179526418798013, -1947.502185618608,  699059.255221412,  697111.7530357934,  1.43791692443639e-10
                     0.25317725505669053,                   0.0031945878532567383,               0.30786840053240655,       -0.01639997813830257,      -0.027938179948397486,                                        0.0009472691310877812,                                            66.90116887794063,                                     0.03652190581440172,             -0.009678382349418766,               0.04198355783928314,-1946.4483462259318, 1060.861576618685, -885.5867696072469, 4.124871545035729e-10
                      0.2580839545629181,                     0.00506621385084698,               0.30827687767298756,       -0.01566342108563722,      -0.026108530581394045,                                        4.004519087757936e-06,                                            72.71927984816143,                                    0.032781251328914254,              -0.00919697364039097,               0.04174583212185906,-1947.4598274223476,249723.07749098827, 247775.61766356594,1.5001328671547512e-10
                      0.2680868206287779,                   -0.004786337244063865,               0.30910940194135195,       -0.02125203638483267,       -0.02386105850820003,                                       3.6974235242519306e-06,                                            83.66109990805481,                                     0.02829152508236198,             -0.008806161255807174,               0.03926978596132608,-1947.3951930801745,270463.67979496747,  268516.2846018873,1.6002950595484036e-10
                     0.26307753430819086,                    0.002668718930463513,               0.30881363830782216,         -0.017204181596991,       -0.02431742798585591,                                          0.03704262514849088,                                            91.78356898355513,                                     0.02604197235889335,             -0.008795845807650877,               0.04087474166241959,-1946.0006580431968,32.165851765407645, -1913.834806277789, 6.454148235945228e-10
                     0.23767509615375143,                 -0.00045707921496030107,               0.30853377957927547,      -0.008594488632846967,      -0.038318245003811084,                                       1.6400295577112393e-05,                                            84.44930158931984,                                    0.028262918059860725,             -0.010366617684830048,               0.04371446838769678,-1946.0775031391527, 60979.65681220023, 59033.579309061075, 5.976756117324311e-10
