y,x,reconstruction,noise_map
-0.6390312459623823,-1.0812000456560273,0.004379528962208799,0.02217664763290182
-0.7196597344529639,-0.9835946895671999,0.0017778833901605066,0.021297460025413495
-0.817149218784481,-0.8163785625581292,2.339659955469152e-37,0.019971550830319526
-0.7495150562857562,-0.9184689359257766,0.0018422699858177802,0.01836261972177256
-0.6315373320048299,-0.8286455009456286,0.00012096701234499744,0.015856354792037668
-0.6702453493182148,-0.812084445441059,0.00013264745405311984,0.01734677427956643
-0.6181127569336842,-0.7043358802125546,0.004112181771386088,0.017929633987312395
-0.5260809078514084,-0.521614636164273,6.896386214369843e-38,0.02224045030046221
-0.7481724252316423,-0.5858747060255143,0.0010372019105367642,0.020633488725024848
-0.8002394402212291,-0.6829663580389622,0.001137052503469265,0.018251327922299134
-0.7999068097302676,-0.5969724777398475,0.0007093310927327132,0.019185302844249633
-1.0595037780110919,-0.6702810399126962,1.2389232939482679e-37,0.02406258395672483
-1.1077697023214148,-0.5563393833100774,2.450026214890322e-37,0.022424249806214595
-0.9740887854971346,-0.5281110981679358,2.093524911235424e-05,0.02081066006692185
-1.105519118426559,-0.5127544262237117,3.140718111764342e-38,0.020195040012465984
-0.9016743238018089,-0.4380552403016009,0.006366705939843831,0.02000595012279869
-0.9537866891562126,-0.29658418626597977,0.007058340448494566,0.019722973925261487
-1.2159233417178954,-0.3753728170537081,5.885559025282436e-38,0.02242286090309203
-1.242670325743388,-0.24241130538016054,0.0010974642340328199,0.021530747137763408
-1.1275025985867346,-0.204806161895137,0.004976579711017172,0.018825761011749383
-1.2480518035984458,-0.10878516614006209,0.0036732422441438446,0.020094059440262556
-1.2348586257815926,-0.003392638001698617,0.005955093691551344,0.019076350945254096
-1.134451338842587,-0.113875599982591,0.005988573036192677,0.018634911508673455
-1.0107615688790723,0.01966617975566029,0.010229914999241358,0.019705616449507166
-0.9032304485440457,-0.0764128094828656,0.01324803052285696,0.020134732325192382
-0.9240947347158921,-0.13992981603558813,0.011868694754626225,0.019486015579447603
-1.0645466556287793,-0.2619184244945358,0.004671721359195303,0.018957068136774263
-0.7785852519185095,-0.2419394494176459,0.014288151711392987,0.022271550341465655
-0.6705721366990341,-0.22979814206129068,0.018761967109920757,0.023359109098205617
-0.7630889051260638,-0.20020170288844327,0.011615127558433998,0.021258145510360354
-0.7764205981849293,-0.04590555882991412,0.017882944994441624,0.022988473931011204
-0.6187283098818303,-0.03261321610451254,0.04236546974662508,0.02322038178556118
-0.4592015054733034,-0.10496685900705038,0.04751526098918184,0.02429011641688822
-0.3862332718784093,-0.06499054125844239,0.059984529686456046,0.03672040586639071
-0.36301996103384515,-0.10658650193124233,0.051217434903109885,0.02977518309970636
-0.5504977796805759,-0.14591219837880387,0.05593266823136536,0.026552348460151035
-0.4364580357930642,-0.22073995796656676,0.0266760134474765,0.02700457431277314
-0.4215413842953135,-0.28169780960329527,0.035314522342566615,0.029282443009252056
-0.5185163584543124,-0.361896610989637,0.012236234599380185,0.024580987024439525
-0.5896130694066574,-0.265484503332705,0.027256721321861088,0.025076674764438547
-0.810867039596666,-0.35063435134246157,0.020004434640535224,0.02478792718929899
-0.7209712126379264,-0.3812107837783493,0.010177382465276061,0.022661596647006777
-0.7357199764204942,-0.4400429161435615,0.00867050020361452,0.022105877078841308
-0.882738808950979,-0.5911499927297797,0.00019761133184214614,0.01858638706551979
-0.6257274935538398,-0.5286507117051693,0.0037226345099815035,0.02219844739482422
-0.5674292661702889,-0.4467888622941685,0.0018359123509710611,0.023163709687903388
-0.5445001846252742,-0.5003755791244664,0.00030802216227042797,0.026206475181285924
-0.3938656744232929,-0.3562955105248493,0.018646846603143186,0.029811030601075515
-0.315880200785414,-0.3399943074233027,0.008188156895444111,0.02635771635484848
-0.26349581825392276,-0.315488298475733,0.0034995082920006083,0.033442478833441265
-0.20285426975919485,-0.23392555079335464,0.023524572687538894,0.04302617843957585
-0.24173296294738622,-0.2661499572160958,0.02389926402423732,0.0313117015147303
-0.1311542691132494,-0.12053752059139378,0.0248135477860684,0.03548604845379027
-0.09576550294775399,-0.10025858274449578,0.003852468797045681,0.0383119376463191
-0.22864475041731636,-0.19805059209777137,0.03957283712503335,0.038317953550792254
-0.3367965108089409,-0.29762772476593313,0.032345386810627104,0.029455173535394348
-0.3095358475788361,-0.19218540527734096,0.04079230189473866,0.030536298579753658
-0.15983513622197332,-0.12352534479456018,0.08051958515638333,0.039028220081067815
-0.20650492245487329,-0.1307064531373478,0.08937222430367038,0.033632695297100154
-0.2776001982211266,-0.060985419189545115,0.08227766278975492,0.040178398475415524
-0.028878190519559532,-0.03880405045777985,0.09493893996398649,0.0665515191963606
0.023149576011281092,-0.04113674520435434,0.16938136246815547,0.06628403882884201
0.07542410753312534,-0.03201459473269186,0.26759740054497716,0.09618896827387591
0.19721692408254965,0.00024606755808151415,0.18293149179443924,0.13705845859653906
0.055312122968012356,0.005633636140506548,0.11170605896944334,0.14166002424912932
-0.0333873833811571,-0.056526098966040494,0.10731498211631095,0.05930213857932565
0.017005294540044735,-0.0021718761912039586,0.14490619675864186,0.11790081609783297
-0.002827921561545099,0.16639428294914815,0.05020139191748027,0.13998530050084487
0.161160582773703,0.15411290962877766,0.09078905884327543,0.10082196658472448
0.2685991941274959,0.1019058577768954,0.10071332561603459,0.1042248938381964
0.34651927342242955,0.07772156696181323,0.12329974182460862,0.07464026657321217
0.2652265022508453,0.15570606081918015,0.31682403178507335,0.13661365337296105
0.1920211956897704,0.37504531941604985,0.06890787481247473,0.07574799654200652
0.14117089717742048,0.41145482202771155,0.04921276976530224,0.06261188566250789
0.4935786313291591,0.2902040729968945,0.00449482633311599,0.03310964324656869
0.018281409766614132,0.5740321179526928,0.030954035330144333,0.03334251210075777
-0.1365112578367056,0.5207994241631597,0.16740645745076035,0.30863093346868864
-0.06284335216843256,0.3728764029310119,0.6864291027051986,0.611257906748618
0.07224449234945363,0.3954584645841199,0.30076417780442705,0.1299301735868351
0.10715586068567512,0.3103886009859359,0.3322411941720959,0.666780239032152
0.00623334274872156,0.24758363965273805,0.1065549893582086,0.29628867640666634
-0.11822017043760207,0.28187196260543235,0.032580009474526245,0.07465321771247789
-0.11829628461819322,-0.03026774081441508,1.5773992082425235e-37,0.07131505606913402
-0.08785107048697788,0.07327508890743151,0.05935063710269309,0.09132614109385205
