galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,     log_likelihood,         log_prior,      log_posterior,                weight
                                        9.987768701344758e-05,                                            46.87321919719964,                                     0.05509746933150993, -2001.597537223784, 10012.26761158675,  8010.670074362966,1.7775794128670082e-09
                                       1.1612726961843765e-05,                                            50.36517790963967,                                     0.04529747770904992, -1999.329474655659, 86112.43800498197,  84113.10853032631,1.7172600621440167e-08
                                         0.006936819423553297,                                            46.57908406580609,                                     0.04858829084655429,-2002.0984158417273, 144.1797550955057,-1857.9186607462216,1.0772095424369234e-09
                                         6.44830489894241e-05,                                           180.89286965178616,                                    0.014716211381548288,-1991.0446089736593, 15507.95708551154,  13516.91247653788, 3.630702800931112e-05
                                        0.0013804813654146291,                                            51.39362663978102,                                     0.04274396926171162, -2000.729164005616, 724.4044620945577,-1276.3247019110581,2.2596537162097457e-09
                                        9.890900107702895e-05,                                            88.49185316374361,                                    0.031156847986065633,-1998.6301094062505,10110.314600588632,  8111.684491182381,1.8435279224296312e-08
                                       1.2505540457512583e-05,                                            88.54250034357685,                                    0.025256912256750967, -1989.622163043096,  79964.5680756624,  77974.94591261931,5.0462984057882366e-05
                                        0.0006350677383956637,                                           109.03568034750884,                                    0.022618536847419442,-1988.1555488989902, 1574.644347277363,-413.51120162162715,0.00021873352818273258
                                           0.1329100252031176,                                            795.5731010663038,                                   0.0031331727136791818,-1991.9470243059582, 7.525143874295373,-1984.4218804316629, 4.935129016468991e-06
                                        0.0005678813136449692,                                           124.35076713946127,                                     0.01981803076452556, -1987.110428082989,1760.9393771932996,-226.17105088968947, 0.0006220217367472941
                                       4.3443772980010366e-05,                                             99.5252886407905,                                      0.0244225527809076,-1988.3764642932215,23018.268624366916, 21029.892160073694,0.00017537715537420135
                                        0.0076324596272687225,                                           171.69518325346823,                                    0.012621970441014176, -1984.814402024063, 131.0251874733187,-1853.7892145507442, 0.0011199954798085249
                                       1.1314158082940266e-05,                                           136.78500088831436,                                     0.01673239319886564, -1984.790418219029, 88384.84272397829,  86400.05230575927,  0.001147181947325856
                                       2.1258763249186825e-06,                                           153.62831739033385,                                    0.015095685080123992, -1983.977494914801, 470394.2567665787,  468410.2792716639, 0.0025863089894093763
                                        0.0030657274461548993,                                           164.74804343544596,                                    0.014051923219656298,-1983.7101287864093, 326.1929268487536,-1657.5172019376557, 0.0033790610906254573
                                         0.001054160060969166,                                            246.6680158621764,                                     0.00845280244319439,-1984.4114522923333, 948.6265991514769,-1035.7848531408563, 0.0016757727147564423
                                         0.053241806336699955,                                            263.2976950322544,                                     0.00824649804964026, -1985.424231855312,18.786030757780658,-1966.6382010975312, 0.0006086540824064194
                                       2.8274111975744877e-05,                                           188.06525377880124,                                    0.010971104160782386, -1986.730206897339, 35368.04802923204, 33381.317822334706, 0.0001648894179734218
                                        0.0028561646103157368,                                             131.445121811368,                                     0.01747290800562772,-1985.2663300005538,350.12748401796296,-1635.1388459825907, 0.0007127651276464271
                                        0.0003123847381715387,                                           129.75111880768165,                                     0.01696519933532861, -1985.966345927703,3201.1884236790615, 1215.2220777513585,0.00035394305009554485
                                        0.0016190533735322907,                                            122.4779639528911,                                    0.018173121583238798,-1986.2408604239004, 617.6530282991489,-1368.5878321247515, 0.0002689758311551079
                                       4.9343907074158635e-06,                                           107.15266023857134,                                    0.021841523750159773, -1986.931071408861,202659.27555092188, 200672.34447951303,0.00013488337869784777
                                       1.3961161661921082e-05,                                           277.09583579600616,                                   0.0075240064717773105,-1983.8055816765568, 71627.28106725984,  69643.47548558329,    0.0030714353618776
                                         0.013232216906312126,                                           169.18005712929366,                                    0.014374291302831532, -1985.440230245687, 75.57903720073568,-1909.8611930449513,  0.000598994075114407
                                         0.027570409506949285,                                           278.34622680849844,                                    0.008647262797301037, -1983.926285142828,36.274363299645685,-1947.6519218431822, 0.0027222031406930803
                                        0.0002062644385960667,                                           201.73156368620167,                                     0.01253517224193929, -1986.076126227012, 4848.150409621332,   2862.07428339432, 0.0003171439353148325
                                        0.0006050782373247925,                                           215.89679137591756,                                    0.010879594816222634,-1982.3476767962243,1652.6834728820388,-329.66420391418546,  0.002625402108279851
                                        0.0006853060685614458,                                           235.16344150357526,                                    0.009279144011834549,-1982.3247965230662,1459.2062729991453, -523.1185235239209,  0.002686164505013226
                                       1.3280255882020627e-05,                                           368.87138162009296,                                   0.0056384140499428975,-1982.8690021934349, 75299.75663768985,  73316.88763549642,  0.001558788116885299
                                         0.011818811126331477,                                           225.38760599226754,                                    0.010041044363754009,-1982.5708304798686, 84.61531595909028,-1897.9555145207783, 0.0021003004055789834
                                        2.112406983362336e-06,                                            423.4523484332253,                                    0.005845778143576047,-1982.5842132025223,473393.62767908804,  471411.0434658855,  0.002072379910587942
                                       3.0385986597978656e-05,                                            292.4396330895327,                                    0.008285162161325606,-1982.2639152531697,32909.910648472454, 30927.646733219284, 0.0028547823669784196
                                       2.1528041977170127e-05,                                           177.32998626064523,                                    0.012262013769420118, -1983.992934573224, 46451.04847256875, 44467.055537995526, 0.0005066049813380071
                                        7.064206455050156e-05,                                           293.21758423257376,                                    0.007113779741529512,-1983.5320760164109,14155.875076462315, 12172.343000445904, 0.0008031890591064238
                                        5.436925986816538e-06,                                           203.41723739007364,                                    0.010904745884744655,-1982.5897372214308,183927.46731383726, 181944.87757661584, 0.0020609636057485566
                                          0.05192973454176662,                                           436.32481025886403,                                    0.004869273294830557,-1984.5137519618952,19.259082008726963,-1965.2546699531683, 0.0003009409847974256
                                          0.08679669178993454,                                           462.37377256834066,                                    0.004954065613777173,-1985.4284754824253,11.523339186437017,-1973.9051362959883,0.00012056519707766321
                                        0.0006326191152847378,                                            199.5563556052839,                                     0.01214756596414344, -1983.705995337335,1580.7349888210827, -402.9710065162524, 0.0006749717284989333
                                         0.003698200784481133,                                           263.23352111703645,                                    0.009282121832205215,  -1983.23227201922,  270.405558649473, -1712.826713369747, 0.0010839793417643483
                                       1.1020836834187398e-05,                                           213.44834734055456,                                    0.010817416586411669,-1982.1086597276585, 90737.21593720242,  88755.10727747476, 0.0033342612379889144
                                         0.009634614576542397,                                           380.26650236130797,                                   0.0064230331852100035,-1982.6283430876588,103.79505360957957,-1878.8332894780792,   0.00198291458896596
                                        0.0017118172930667593,                                            235.3478095228154,                                    0.009268141211846333,-1982.3979556055433,  584.178742447567,-1398.2192131579764,  0.002496663546431154
                                        3.426095200685285e-06,                                           410.99482582120714,                                    0.006080728249677101,-1983.2862717209296, 291877.4726797095, 289894.18640798854,  0.001026997137515702
                                        0.0003239596508736855,                                            226.4096768368242,                                     0.00959289821820469, -1982.647977340111, 3086.808582979788, 1104.1606056396768, 0.0019443612647154615
                                        0.0008071100876227942,                                           388.37115868259144,                                    0.006465189436744933,-1983.7847178015295, 1238.990930144346, -744.7937876571834, 0.0006238739483384518
                                       1.2787292714909253e-05,                                           169.61016152482136,                                    0.013603351993622306,-1983.3241293827618, 78202.64208281656,   76219.3179534338,  0.000988844174795997
                                       0.00014077664354225817,                                           186.64896659331686,                                     0.01176997724159672,-1983.3332973443626, 7103.456433324673,   5120.12313598031, 0.0009798199195933958
                                         0.005820407295327584,                                            270.4329079864025,                                    0.007781418318313161,-1983.6678753170731,171.81298005697488,-1811.8548952600981, 0.0007011983686635371
                                       2.6619410137920205e-05,                                           242.33300983400275,                                    0.009874650673965594,-1982.3724209064371, 37566.57659449311,  35584.20417358667, 0.0025612360095555644
                                       2.2351811089184636e-05,                                           163.47907448020266,                                    0.013933704827037336, -1983.550498599218, 44739.11007639525,  42755.55957779603,  0.000788527706803022
                                       2.6977977041509787e-05,                                           339.35424265504486,                                   0.0072922845064435065,-1983.0289952435965, 37067.27446462446,  35084.24546938086,  0.001328320843701306
                                         0.000562905173013705,                                            209.5559020597092,                                    0.010980913443871487,-1982.2059779499064,1776.5029246890306,-205.70305326087578, 0.0030250660160631676
                                        0.0005427182090901142,                                           163.56705760921042,                                    0.014012341581820834,-1983.5656617368718, 1842.582948696562,-140.98271304030982, 0.0007766613456341471
                                         0.018971639182045176,                                            400.4377022373735,                                    0.006087262257887898,-1983.0308512248243,  52.7127554798521,-1930.3180957449722, 0.0013258577915470939
                                         1.98358239485092e-06,                                           241.92655441967435,                                    0.010016265490162839,-1982.8830943344296,504138.37650251325,  502155.4934081788, 0.0015369755091097566
                                         0.001173503101411349,                                           199.04433778211552,                                      0.0115396105968755, -1982.490086077882, 852.1544548832006,-1130.3356311946814,  0.002276922582585854
                                       1.0636178215505915e-05,                                           150.74049421759577,                                    0.014237241045482255, -1985.751463063822, 94018.73965421921,   92032.9881911554, 8.728713440850137e-05
                                        2.059608510237496e-06,                                           450.77800705225474,                                    0.005459289243674483,-1982.1034081562907,485529.16712006455, 483547.06371190824, 0.0033518174072285313
                                       1.7774914501939798e-05,                                           232.23791123279392,                                    0.010509418328658073,-1983.3710066111012, 56259.06534900024, 54275.694342389135,  0.000943559600621834
                                         0.052461894681547466,                                           330.01087902484534,                                    0.007146653853547888,-1984.3929309170758,19.064484351334105,-1965.3284465657416, 0.0003395887159967619
                                         5.89611640799961e-06,                                           186.77696036036218,                                    0.012822852593263514,-1983.5148528397817,169603.16967469073, 167619.65482185094, 0.0008171423411376278
                                         0.000860629358168767,                                            366.5336443970364,                                    0.006799259889095783,-1983.3729315866926,1161.9431042308386, -821.4298273558541, 0.0009417450184950291
                                        0.0015301763933186327,                                           402.17587964818927,                                    0.006104676773547195,-1982.2768930811167, 653.5219136242978, -1328.754979456819, 0.0028179728629310866
                                       1.2663738753802291e-06,                                            458.4944502530067,                                   0.0045081089062203325, -1982.657246731425, 789656.2162274363,  787673.5589807049, 0.0019264214931297434
                                        3.813559514275229e-05,                                            201.4612044052332,                                    0.011777537678896308,-1982.8714032955809, 26222.22586409625,  24239.35446080067, 0.0015550497972324055
                                         0.012582263348142754,                                           214.70858997976228,                                    0.010798463224368846, -1982.921857326522, 79.48161423048292,-1903.4402430960392, 0.0014785376694227397
                                        0.0014307509440491231,                                            291.1431563103689,                                    0.007408096433226817,-1981.8559533681005, 698.9370990189817,-1282.9188543491186, 0.0010536792468808012
                                        0.0014575686861310836,                                            966.9019739144233,                                    0.002042042550133549,-1985.4686844901657,   686.07504879725,-1299.3936356929157, 2.842622802169664e-05
                                           5.048168218784e-06,                                            298.2388662735933,                                      0.0073338735839856,-1981.2048052397272,198091.65891216547, 196110.45410692575,  0.002020684291731357
                                          0.04481951341621567,                                           469.90034641304817,                                    0.004857883990238404,-1982.4419237096422,22.313838430216318, -1960.128085279426, 0.0005864415601244763
                                         0.003808943306142031,                                           324.83849033460325,                                    0.006847641990054772,-1980.7912429706635,262.54308486033534,-1718.2481581103282, 0.0030556687783852604
                                         0.013300909395831348,                                            291.6564563914207,                                    0.007824995052930392,-1981.6303483065935, 75.18625794322172,-1906.4440903633717, 0.0013203451048075033
                                           0.0425751997267871,                                            429.2718202382488,                                    0.005263821001998365,-1982.4595938875896,23.490181759940025,-1958.9694121276495, 0.0005761700503631561
