1.733872130429652664e-05,-1.046871468755789894e-05,1.584197078476532901e-06,-3.690481478245691234e-06,4.657335458301121855e-06,3.933628497154956340e-08,2.940320370138932785e-02,-4.842784564476216266e-06,1.313455879210430662e-06,-3.144442235999821934e-06
-1.046871468755790063e-05,1.909757479701955531e-05,-1.763542876748554387e-06,7.341669258811679087e-06,4.399102018402992296e-06,5.680694755573366467e-08,-3.865350872502640311e-02,7.444865138253115499e-06,1.241249586440978436e-06,4.565454120571741487e-06
1.584197078476532901e-06,-1.763542876748554387e-06,3.361261474963416985e-07,-6.404430340019297301e-07,-5.761981356920167021e-07,-5.445247369545446116e-09,4.270903258066323024e-03,-8.416655780152179978e-07,-1.983404696342770067e-07,-4.642645599868722869e-07
-3.690481478245692081e-06,7.341669258811679087e-06,-6.404430340019297301e-07,2.974964397611193796e-06,1.661982863717237344e-06,2.602967713875534742e-08,-1.744735505667621006e-02,3.535446883830428123e-06,4.200306498676621781e-07,1.654085384493263596e-06
4.657335458301121855e-06,4.399102018402992296e-06,-5.761981356920169139e-07,1.661982863717236708e-06,7.945681731426409847e-06,6.839325803080601115e-08,-4.075767382403547301e-03,1.413751240808765972e-06,2.377930315904165839e-06,8.273087704372238486e-07
3.933628497154957002e-08,5.680694755573366467e-08,-5.445247369545446943e-09,2.602967713875534742e-08,6.839325803080601115e-08,7.134139424750926569e-09,-3.883820707245984961e-05,5.121128638738163910e-09,2.005262939724033220e-08,8.537948036463923056e-09
2.940320370138933478e-02,-3.865350872502640311e-02,4.270903258066323892e-03,-1.744735505667621006e-02,-4.075767382403547301e-03,-3.883820707245984284e-05,1.946076830533029067e+02,-4.296241637208191022e-02,3.813345730457276691e-04,-8.206017835410793840e-03
-4.842784564476216266e-06,7.444865138253115499e-06,-8.416655780152179978e-07,3.535446883830428123e-06,1.413751240808765972e-06,5.121128638738163910e-09,-4.296241637208190328e-02,9.842633464215578201e-06,5.342933913959571524e-08,1.454173158917472232e-06
1.313455879210430450e-06,1.241249586440978436e-06,-1.983404696342770067e-07,4.200306498676621781e-07,2.377930315904165839e-06,2.005262939724033220e-08,3.813345730457273438e-04,5.342933913959580127e-08,7.496503044618269635e-07,2.591479804738506314e-07
-3.144442235999821934e-06,4.565454120571741487e-06,-4.642645599868722869e-07,1.654085384493263596e-06,8.273087704372238486e-07,8.537948036463923056e-09,-8.206017835410793840e-03,1.454173158917471808e-06,2.591479804738506314e-07,1.183315425357933159e-06
