2.764795389159824712e-04,1.735755951075381766e-04,2.065931386244047939e-05,9.611890195174779003e-05,6.143781106822225274e-06,1.962615422867224749e-05,-1.002670757428555104e-01,8.999409985400397770e-05,8.847121622331202847e-06,-3.214552504850783625e-05
1.735755951075381766e-04,7.077604046468830446e-04,-6.765264418120113402e-05,3.030335650717053803e-04,1.504252628907277523e-04,1.086666169714308058e-04,-6.464382688230570218e-02,6.185424622531915362e-05,1.358002959257331783e-05,1.525994849915769219e-05
2.065931386244047939e-05,-6.765264418120114757e-05,1.266320206353086404e-05,-2.509126326689436277e-05,-2.004917577802107953e-05,-1.171016432228795911e-05,-7.564335479378321916e-03,6.200464842665054183e-06,-4.533466188396885167e-07,-7.212056972306119543e-06
9.611890195174779003e-05,3.030335650717053803e-04,-2.509126326689435600e-05,1.325624522940083941e-04,5.944295021631090657e-05,4.554593632471394847e-05,-3.576702625623384008e-02,3.362108055409161788e-05,6.032656714872610974e-06,2.942188162101248826e-06
6.143781106822228662e-06,1.504252628907277523e-04,-2.004917577802107953e-05,5.944295021631090657e-05,4.330026136057438647e-05,2.469517171433626530e-05,-3.065026769688323702e-03,3.482099717423935555e-06,3.606623547293143162e-06,9.104233783811631472e-06
1.962615422867224749e-05,1.086666169714307786e-04,-1.171016432228795741e-05,4.554593632471394847e-05,2.469517171433626530e-05,1.705806782182270727e-05,-7.163540082773285980e-03,7.100725564306866093e-06,1.962958859026975074e-06,3.467127448168996048e-06
-1.002670757428555104e-01,-6.464382688230570218e-02,-7.564335479378321916e-03,-3.576702625623384008e-02,-3.065026769688327171e-03,-7.163540082773287715e-03,3.712377067068172209e+01,-3.311295655976646823e-02,-3.558747643802378288e-03,1.133911629825317194e-02
8.999409985400397770e-05,6.185424622531916718e-05,6.200464842665052489e-06,3.362108055409161788e-05,3.482099717423936402e-06,7.100725564306867787e-06,-3.311295655976646823e-02,2.962346878836339415e-05,3.136188479949342208e-06,-1.002433452146768508e-05
8.847121622331202847e-06,1.358002959257331783e-05,-4.533466188396885697e-07,6.032656714872612668e-06,3.606623547293143162e-06,1.962958859026975074e-06,-3.558747643802378288e-03,3.136188479949342208e-06,7.606518678788162388e-07,-2.732730929888339959e-07
-3.214552504850783625e-05,1.525994849915769219e-05,-7.212056972306117849e-06,2.942188162101248403e-06,9.104233783811631472e-06,3.467127448168995625e-06,1.133911629825317194e-02,-1.002433452146768508e-05,-2.732730929888339959e-07,6.053117465759580022e-06
