1.862911087858774156e-03,1.957176685385542299e-03,-6.823490689262984125e-03,-9.138058303886724930e-05,-1.786230130211344073e-03,-1.861711469103490045e-03,6.884856650402280606e-03,5.204715871590237954e-06,1.043723843672508328e-04,-4.836978623992822226e-05,-1.111290371887167609e-02,1.674393657804446696e-03
1.957176685385542299e-03,2.056893148285041540e-03,-7.170657061409797806e-03,-9.330253527449701748e-05,-1.876985619068687007e-03,-1.957079491554619948e-03,7.234733945968748782e-03,4.036458198659578206e-06,1.091121369976000809e-04,-5.129492749218705721e-05,-1.163640831386153658e-02,1.757239033996289357e-03
-6.823490689262984993e-03,-7.170657061409796938e-03,2.500299577718384514e-02,3.320115863746739174e-04,6.543917896945192388e-03,6.823322119028699811e-03,-2.523022345266542898e-02,-1.499574534179578946e-05,-3.813920995389140953e-04,1.790697116301443413e-04,4.064021601662323735e-02,-6.147604936300453057e-03
-9.138058303886723575e-05,-9.330253527449701748e-05,3.320115863746740258e-04,4.622542186271170030e-05,8.571320591300078619e-05,8.851875865253327309e-05,-3.567633085125170326e-04,-7.818969551499488759e-06,-1.178573613121456146e-05,3.295412710302141711e-06,1.114208066258822643e-03,-2.134352278545434390e-04
-1.786230130211344073e-03,-1.876985619068687007e-03,6.543917896945193255e-03,8.571320591300078619e-05,1.713187368999545893e-03,1.786001659495244608e-03,-6.602724129310134568e-03,-4.117201306483677433e-06,-9.956593129594025363e-05,4.672035023690782816e-05,1.061264440039486751e-02,-1.604635838578796119e-03
-1.861711469103490479e-03,-1.957079491554619948e-03,6.823322119028700679e-03,8.851875865253327309e-05,1.786001659495244608e-03,1.863156128226078987e-03,-6.886002021385373081e-03,-3.104969480036588603e-06,-1.034153468623406604e-04,4.943601727250560224e-05,1.104818721343244804e-02,-1.681737344215771760e-03
6.884856650402280606e-03,7.234733945968747915e-03,-2.523022345266542898e-02,-3.567633085125169784e-04,-6.602724129310133701e-03,-6.886002021385372214e-03,2.547470246663500679e-02,1.800910804694274750e-05,3.877641524412989735e-04,-1.822831733058078991e-04,-4.127998376608400105e-02,6.292567637386437679e-03
5.204715871590244731e-06,4.036458198659586676e-06,-1.499574534179581995e-05,-7.818969551499488759e-06,-4.117201306483685903e-06,-3.104969480036590721e-06,1.800910804694277122e-05,4.323977748398045962e-06,1.663245061439843350e-06,8.881962517419594418e-07,-1.478453761331846757e-04,2.139037054426929643e-05
1.043723843672508328e-04,1.091121369976000673e-04,-3.813920995389140953e-04,-1.178573613121455976e-05,-9.956593129594024007e-05,-1.034153468623406468e-04,3.877641524412989735e-04,1.663245061439842926e-06,7.082344071370568689e-06,-2.644723990831533782e-06,-7.220285098369888088e-04,1.113361398785656185e-04
-4.836978623992822226e-05,-5.129492749218705043e-05,1.790697116301443413e-04,3.295412710302142135e-06,4.672035023690782816e-05,4.943601727250560224e-05,-1.822831733058078991e-04,8.881962517419596535e-07,-2.644723990831533782e-06,1.959013629906793662e-06,2.911621294322286357e-04,-5.404524091856339389e-05
-1.111290371887167609e-02,-1.163640831386153658e-02,4.064021601662324429e-02,1.114208066258822643e-03,1.061264440039486751e-02,1.104818721343244804e-02,-4.127998376608400105e-02,-1.478453761331846757e-04,-7.220285098369889172e-04,2.911621294322286899e-04,7.507973586768254548e-02,-1.167410692820001518e-02
1.674393657804446912e-03,1.757239033996289357e-03,-6.147604936300453925e-03,-2.134352278545434119e-04,-1.604635838578796119e-03,-1.681737344215771543e-03,6.292567637386437679e-03,2.139037054426929304e-05,1.113361398785656320e-04,-5.404524091856339389e-05,-1.167410692820001518e-02,2.063270077303077429e-03
