galaxies.lens.bulge.profile_list.29.centre.centre_0,galaxies.lens.bulge.profile_list.29.centre.centre_1,galaxies.lens.bulge.profile_list.29.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.29.ell_comps.ell_comps_1,galaxies.lens.disk.profile_list.29.centre.centre_0,galaxies.lens.disk.profile_list.29.centre.centre_1,galaxies.lens.disk.profile_list.29.ell_comps.ell_comps_0,galaxies.lens.disk.profile_list.29.ell_comps.ell_comps_1,galaxies.lens.point.profile_list.9.centre.centre_0,galaxies.lens.point.profile_list.9.centre.centre_1,galaxies.lens.point.profile_list.9.ell_comps.ell_comps_0,galaxies.lens.point.profile_list.9.ell_comps.ell_comps_1,    log_likelihood,            log_prior,     log_posterior,                weight
                              -0.013627119059118925,                              -0.014383398184045007,                                      0.05766646564928554,                                       -0.181562770902338,                              0.040443020776988414,                               0.04193703044402469,                                    -0.15992127328486394,                                    -0.15867852407144273,                              0.016080836089921252,                             -0.001653563446110673,                                     -0.3315809404264077,                                   -0.019618495330902642, 7796.365850824612,    0.618829038315623, 7796.984679862927, 9.450470434004725e-10
                              -0.013540236922485821,                              -0.015880929329571747,                                      0.07250640426070629,                                      -0.1908740915479872,                              0.037353573912283555,                              0.053001161437451955,                                    -0.17224218828222057,                                    -0.18147456878524562,                              0.021277043832392567,                           -0.00046223804971740057,                                     -0.3881295493459821,                                    -0.13322574189188288, 7796.177189409159,   0.2004447088744302, 7796.377634118034, 7.825621093049207e-10
                                0.04497359743462048,                               0.047281927222001585,                                      -0.1482428164871004,                                     -0.19039743178016563,                              -0.02135179293585958,                              -0.02244912097499123,                                    0.050841627539322476,                                     -0.1646076822103619,                              0.015579075911077322,                             0.0007283409470876523,                                    -0.37807646297200376,                                    -0.11881789019241419, 7798.717727500583,  0.35442779618587283, 7799.072155296769, 9.927970779139923e-09
                               -0.02523041712207645,                               -0.02262319791496621,                                      0.07821944877010535,                                     -0.17443150954823938,                              0.048164355671057174,                               0.04267260496504646,                                     -0.1662845565442383,                                     -0.1642510260467686,                              0.017357263323172223,                              0.006977785236276152,                                     -0.5154949815790544,                                   -0.049271530260111884,7794.1272177676365, -0.28095647622438513, 7793.846261291412,1.0074591465308578e-10
                               0.038448762924609525,                               0.051055397617248977,                                      -0.1593431552766281,                                     -0.19363595410507806,                             -0.010929249837560218,                             -0.015909757581360165,                                    0.052439582665971964,                                     -0.1797875423819999,                              0.023308086445578052,                             0.0052613940541807735,                                     -0.3788316264628026,                                    -0.11188938793918034, 7799.800206529592,   0.3042941698621515, 7800.104500699455,2.9307256094195365e-08
                                0.04139403606531711,                                0.04086638650075569,                                      -0.1582654146399149,                                     -0.17494120796909948,                             -0.013542154638380599,                             -0.012138892560326742,                                     0.06733137350164553,                                      -0.180153284248706,                              0.022213195166233796,                              0.006791007328814741,                                      -0.293872742052774,                                     0.08548625195309799, 7795.881587031081,   0.6803000322446134, 7796.561887063325,  5.82291344324487e-10
                                0.03897441380888361,                                0.05090374136278339,                                     -0.14534491641730776,                                     -0.18777490918952586,                              -0.01399006890937754,                              -0.02007031568667561,                                     0.06633288504075298,                                    -0.19421128852010902,                              0.018598529713935455,                            1.4988861821996213e-06,                                       -0.51883543912587,                                    -0.23582807697735542, 7799.466570846635,  -0.6363530625613957, 7798.830217784073,2.0993218367160157e-08
                                0.04618024123978523,                                0.04346809805638657,                                      -0.1466218378520136,                                     -0.16550731838029556,                              -0.02086081566782534,                             -0.013903683111263568,                                    0.049246122226739415,                                     -0.1683343285371651,                               0.02193809108267822,                              0.002670834362803534,                                    -0.38862525583545476,                                    -0.04610451726489558, 7794.832756946014,   0.4219816806795038, 7795.254738626694,2.0400425042289221e-10
                               0.042447071639766715,                                 0.0490969283577308,                                     -0.17373932392288371,                                     -0.17693668596715847,                             -0.017305826971935154,                              -0.01673783618582128,                                     0.06325590840407651,                                    -0.17180228203097675,                               0.02169736130752105,                             0.0027979181624592925,                                     -0.3649773361149083,                                   -0.052363444408026684, 7798.038188580507,  0.43224731796430693, 7798.470435898472, 5.031998315015684e-09
                                0.04245546287158283,                                 0.0484569839006658,                                     -0.16484756632364772,                                     -0.17823760319941168,                             -0.011942826149710484,                             -0.014238532519611241,                                     0.04596007666336199,                                    -0.17717614671549836,                              0.017863029422380078,                             0.0031157750834390485,                                     -0.5937033967050463,                                    -0.16224339557718756, 7799.011734755686,  -0.9027196699877748, 7798.109015085698,1.3321288034489112e-08
