galaxies.source.bulge.profile_list.29.centre.centre_0,galaxies.source.bulge.profile_list.29.centre.centre_1,galaxies.source.bulge.profile_list.29.ell_comps.ell_comps_0,galaxies.source.bulge.profile_list.29.ell_comps.ell_comps_1,galaxies.lens.bulge.profile_list.29.centre.centre_0,galaxies.lens.bulge.profile_list.29.centre.centre_1,galaxies.lens.bulge.profile_list.29.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.29.ell_comps.ell_comps_1,galaxies.lens.disk.profile_list.29.centre.centre_0,galaxies.lens.disk.profile_list.29.centre.centre_1,galaxies.lens.disk.profile_list.29.ell_comps.ell_comps_0,galaxies.lens.disk.profile_list.29.ell_comps.ell_comps_1,galaxies.lens.point.profile_list.9.centre.centre_0,galaxies.lens.point.profile_list.9.centre.centre_1,galaxies.lens.point.profile_list.9.ell_comps.ell_comps_0,galaxies.lens.point.profile_list.9.ell_comps.ell_comps_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,    log_likelihood,          log_prior,     log_posterior,                weight
                                  0.09997391269328121,                                  0.09998808220197969,                                        -0.3902687349648922,                                       -0.05016119567732361,                                0.04882766127160579,                               0.009378992336860098,                                       -0.106054077481327,                                     -0.06403580345565288,                             -0.035508100404145454,                               0.08957346415568021,                                     0.15581551968665106,                                     -0.4755462309303507,                              -0.02280893872353143,                              -0.02457712072992005,                                     0.18427930389241406,                                    -0.19823555474175114,                      0.3227512885233966,                     0.19841013662261645,                0.9424410435749574,        0.09995192307001338,        0.09992759054796498,  293.201273479508,  -2.34626671318659, 290.8550067663214,3.5612791188226186e-09
                                  0.09996897346849754,                                  0.09998906602132138,                                        -0.3960957508557394,                                       -0.03751885514595451,                                0.04644620618240672,                               0.012186303652538782,                                     -0.09665413131442566,                                     -0.05879399593471633,                             -0.046911649280587046,                               0.09017339400738808,                                     0.11952210864325942,                                     -0.5079520739689236,                             -0.026785463222331093,                             -0.024530844740347044,                                     0.19444541594276882,                                     -0.1908636604874042,                     0.32347252058760856,                     0.19864422941064028,                0.9433749557395089,        0.09990738835624714,        0.09999331268842751, 295.3143994678521,-2.4852474417165147, 292.8291520261356,1.0703118566061886e-08
                                  0.09999103588528077,                                   0.0999652073948745,                                       -0.38215473180954146,                                      -0.029648795827484583,                               0.047971089541816336,                               0.009921177367079786,                                     -0.11045549006151271,                                    -0.053880054128113745,                             -0.035087642804480595,                               0.08977408621504465,                                     0.11509093095338048,                                     -0.5098816649112908,                             -0.024089640127703038,                             -0.023099543636502975,                                     0.18830505344957393,                                    -0.21297231936610098,                     0.32327671600270347,                     0.19888296968914848,                0.9436190528313089,        0.09983171467580303,        0.09999305311641277,295.73763183349365, -2.471466273675878,293.26616555981775,1.6342474553310565e-08
                                  0.09999527303168687,                                  0.09998074544872115,                                        -0.3835927202894532,                                      -0.052885444489914404,                                0.04063003669358495,                               0.011770783630673659,                                     -0.10768520170993612,                                    -0.052213851694732534,                              -0.03636034030736819,                               0.09627346096652376,                                     0.13328319293447913,                                     -0.5162976872120485,                             -0.026280471358109014,                             -0.024379955093299724,                                     0.18218176251827367,                                    -0.21755600560300722,                      0.3235842444079706,                     0.19813368945226034,                0.9434383493325638,        0.09979633445493175,        0.09977220750470306,297.55867965588186,-2.5269722275394995, 295.0317074283424, 3.810018626283863e-08
                                  0.09997548702252759,                                   0.0999651217753379,                                        -0.3795449467756007,                                       -0.05128266395310828,                               0.047880215579450686,                               0.012216429014320185,                                     -0.11023377193053213,                                     -0.04426294136227892,                               -0.0474227775051742,                               0.09100503793940493,                                     0.11770803798069536,                                    -0.49247359420083403,                              -0.02404312111493681,                             -0.025157503245962567,                                     0.18881368403291654,                                       -0.20885627437551,                      0.3252873386798964,                      0.1988370919396447,                0.9457742251737001,        0.09996473893656802,        0.09995454942814797, 294.8522947915153,-2.3810979649487294, 292.4711968265666, 8.677050254519699e-10
                                  0.09998233748363147,                                  0.09997095007030046,                                       -0.39460810117774087,                                      -0.056504046761704854,                                0.04726196185622797,                                0.01224753712090694,                                     -0.10693607206242635,                                    -0.054716462577938434,                              -0.04787614897911823,                               0.09637810067557342,                                      0.1322897053189294,                                     -0.5021417703909026,                             -0.024624132468892945,                              -0.02416440991669741,                                      0.1828740499484734,                                    -0.20759624692859271,                      0.3249469060125202,                      0.1982252151228566,                 0.944803647116403,        0.09994086797812145,         0.0998615529966245, 298.6620397488805, -2.497389397161251, 296.1646503517192, 3.916727210742973e-08
                                  0.09996805409419052,                                   0.0999979769491639,                                        -0.3866922078322526,                                       -0.03131453867058781,                               0.048972136275585415,                               0.010991422225324676,                                     -0.11098119302155894,                                     -0.04733695797304107,                              -0.03964659900426574,                               0.08755799190935701,                                     0.14316121476727275,                                    -0.49897572557416275,                              -0.02343476163135895,                             -0.025726188516800877,                                      0.1971344330854206,                                     -0.2100854350000503,                     0.32502984077571795,                     0.19865605210118173,                0.9457000996080868,        0.09958561772740725,        0.09988712931161971,292.95284941374484,-2.4680306510805052,290.48481876266436,1.2985344218686605e-10
                                  0.09995272878039549,                                  0.09997917686900423,                                         -0.394390918002406,                                       -0.05739779988053398,                                 0.0467495317513561,                               0.010046628422291454,                                     -0.10920836161244067,                                     -0.05622788019236185,                               -0.0353583255315288,                                0.0965655466644611,                                     0.11709817999166468,                                     -0.5097176615471382,                             -0.024412688489904355,                             -0.023972099300355515,                                      0.1964136196147808,                                    -0.20433517945189006,                     0.32402498980196337,                     0.19820418184033115,                0.9438129579643675,        0.09997139836185674,        0.09978516132810086,296.34550747795765, -2.534419636494398,293.81108784146323, 3.862479102818999e-09
                                  0.09997119794431936,                                  0.09998207873328152,                                       -0.40252732415011316,                                       -0.05911808968369707,                                0.04441444295658778,                               0.012313353140413152,                                     -0.10200138232995827,                                    -0.057959644931934215,                             -0.037347575641086775,                               0.09348827233428209,                                     0.15762622992999736,                                     -0.5055543644121504,                             -0.024611610999211997,                               -0.0246172022755652,                                     0.17063314899110235,                                    -0.20946264037782072,                     0.32393649250915846,                     0.19802195329163078,                0.9435092184517889,        0.09978909961345817,        0.09992017007947093, 294.7727150819301, -2.557554154068938, 292.2151609278611, 4.294952050933488e-10
                                   0.0999973093642382,                                   0.0999921117245883,                                       -0.39675494393795413,                                       -0.03945331432189206,                                0.04726784794296604,                               0.010668382245996977,                                     -0.08396187846276927,                                     -0.06052536408562133,                              -0.04386603224431229,                               0.08989851736230564,                                     0.10627071705515222,                                     -0.5051608406879506,                             -0.025143188159181734,                              -0.02514989772953298,                                      0.1774291219797168,                                    -0.19765212467756346,                     0.32405498285769363,                     0.19854730113491667,                0.9439705618613679,        0.09990627180960004,        0.09998038513254692, 304.3169503854042,-2.4270218717784386,301.88992851362576, 5.997455661924577e-06
