y,x,reconstruction,noise_map
-0.6390312459623823,-1.0812000456560273,0.00821187117554428,0.02272946212529504
-0.7196597344529639,-0.9835946895671999,0.005091451561669252,0.02153777750120774
-0.817149218784481,-0.8163785625581292,0.008700133666783271,0.01930826844048
-0.7495150562857562,-0.9184689359257766,0.009390610662778808,0.018532028518424344
-0.6315373320048299,-0.8286455009456286,0.010395135420962829,0.018104951033206147
-0.6702453493182148,-0.812084445441059,0.01005724290881167,0.01921677687908882
-0.6181127569336842,-0.7043358802125546,0.014386396601024903,0.01998260555727699
-0.5260809078514084,-0.521614636164273,0.011819220701028595,0.022647775281373815
-0.7481724252316423,-0.5858747060255143,0.013236957181028831,0.020760670055054792
-0.8002394402212291,-0.6829663580389622,0.013806742950464773,0.018500950582813872
-0.7999068097302676,-0.5969724777398475,0.013240078067866142,0.01920593968586239
-1.0595037780110919,-0.6702810399126962,0.007059428111356528,0.021040957499664614
-1.1077697023214148,-0.5563393833100774,0.00841988627829094,0.019430085948992475
-0.9740887854971346,-0.5281110981679358,0.013708008248423952,0.019599456919974195
-1.105519118426559,-0.5127544262237117,0.007504592733975801,0.017391768714279544
-0.9016743238018089,-0.4380552403016009,0.021021968781378925,0.019754673032427575
-0.9537866891562126,-0.29658418626597977,0.01488888081747067,0.01975085958765846
-1.2159233417178954,-0.3753728170537081,0.003505159926110952,0.02005427736082292
-1.242670325743388,-0.24241130538016054,0.0008557302723398865,0.020277938588729935
-1.1275025985867346,-0.204806161895137,0.0031533607230235967,0.018811409296806483
-1.2480518035984458,-0.10878516614006209,9.5987954309414e-39,0.020394129374752705
-1.2348586257815926,-0.003392638001698617,3.74037557758057e-39,0.020088063063599976
-1.134451338842587,-0.113875599982591,3.508360195321755e-39,0.019131020119007233
-1.0107615688790723,0.01966617975566029,2.2565584101707038e-39,0.02064845842691996
-0.9032304485440457,-0.0764128094828656,2.980313464783516e-39,0.02061023259739085
-0.9240947347158921,-0.13992981603558813,6.454166380128521e-39,0.01985821709985865
-1.0645466556287793,-0.2619184244945358,0.008867254938363038,0.01884920412170994
-0.7785852519185095,-0.2419394494176459,0.010408498012058332,0.022284669613463735
-0.6705721366990341,-0.22979814206129068,0.01960403256986073,0.02361228997499464
-0.7630889051260638,-0.20020170288844327,0.002042549690151469,0.021330819732743853
-0.7764205981849293,-0.04590555882991412,3.296071150452615e-39,0.023500503287823337
-0.6187283098818303,-0.03261321610451254,6.344145194695843e-39,0.02505403178016952
-0.4592015054733034,-0.10496685900705038,0.00037759357946995093,0.028407921992152113
-0.3862332718784093,-0.06499054125844239,0.006899458365969759,0.04157761574519113
-0.36301996103384515,-0.10658650193124233,0.014522807043109926,0.034846591476083516
-0.5504977796805759,-0.14591219837880387,0.03492457530851299,0.028476478964679128
-0.4364580357930642,-0.22073995796656676,0.02805776284779392,0.030017105112131348
-0.4215413842953135,-0.28169780960329527,0.05109964045283659,0.03134877854574297
-0.5185163584543124,-0.361896610989637,0.03253755574160911,0.024773956369841053
-0.5896130694066574,-0.265484503332705,0.04110909000730531,0.02563521912434095
-0.810867039596666,-0.35063435134246157,0.03341325577526309,0.024540565931357845
-0.7209712126379264,-0.3812107837783493,0.024248412421053318,0.022324844892582137
-0.7357199764204942,-0.4400429161435615,0.02253114503027352,0.021799378303930524
-0.882738808950979,-0.5911499927297797,0.014819998864860085,0.018182956337450346
-0.6257274935538398,-0.5286507117051693,0.017435070739661225,0.02235669206273374
-0.5674292661702889,-0.4467888622941685,0.01816881064318274,0.023142728156288327
-0.5445001846252742,-0.5003755791244664,0.014013938814704545,0.026415758266779058
-0.3938656744232929,-0.3562955105248493,0.03937449452240589,0.03097152655342657
-0.315880200785414,-0.3399943074233027,0.024201187266862427,0.028664787695917876
-0.26349581825392276,-0.315488298475733,0.018833957455634813,0.03627470444440451
-0.20285426975919485,-0.23392555079335464,0.054337153624895766,0.04702537285532831
-0.24173296294738622,-0.2661499572160958,0.04760710389687002,0.035530726017775606
-0.1311542691132494,-0.12053752059139378,0.06076307199145862,0.0428415908445049
-0.09576550294775399,-0.10025858274449578,0.07797275358467508,0.046939903267849505
-0.22864475041731636,-0.19805059209777137,0.07026037928578116,0.042914555894892646
-0.3367965108089409,-0.29762772476593313,0.04887827085143038,0.03189462706976213
-0.3095358475788361,-0.19218540527734096,0.05740013719989896,0.03530689333390828
-0.15983513622197332,-0.12352534479456018,0.08502037179139608,0.04545134558487649
-0.20650492245487329,-0.1307064531373478,0.09440759103507942,0.04098508923124843
-0.2776001982211266,-0.060985419189545115,0.04502705174580168,0.04668807905368178
-0.028878190519559532,-0.03880405045777985,0.03180996659607283,0.0723576586768329
0.023149576011281092,-0.04113674520435434,0.17130428573799505,0.07289192443905756
0.07542410753312534,-0.03201459473269186,0.15734099488648012,0.1029187996011261
