1.412615836037775403e-09,-1.333317611504040911e-11,-8.984438435130856875e-10,1.378457430261908938e-08,-2.584867717068845966e-11,1.772296078740949922e-09,-7.145532131383270162e-09,-1.239393413753747987e-09,-5.004423203275914150e-10,8.414322739171825901e-10,-4.968885593595069003e-09,-1.922556968918616169e-08,3.402515594839424674e-09,-1.399036990553434486e-09,1.711148122350754130e-08,1.280205499233330669e-08,1.969563559835911052e-09,-2.902210068634758822e-09,-1.442391960234160836e-09,-1.050786079409875040e-09,8.870735732812241739e-10
-1.333317611504041072e-11,2.814553732810558753e-10,1.202127662455519131e-09,1.126955221136842924e-09,-1.547520293238425640e-10,2.498274784201433439e-10,-2.953605958986141570e-09,-2.946824855877106526e-09,1.286200329415294755e-09,2.183668874066484618e-10,4.163776188544145633e-09,-5.503556379050723777e-09,-1.723626887529031365e-09,-4.699073984277937144e-10,3.704368623142078803e-09,2.270490643424829700e-09,-1.215604131270401369e-09,-9.622641787082459623e-10,-1.236197346484417995e-09,-7.033818169619033832e-10,-3.472364089442171328e-10
-8.984438435130862045e-10,1.202127662455518097e-09,1.769245873331858998e-05,-3.133272160371099903e-06,-9.977063544201293353e-08,9.592886040108361992e-08,-1.935121967333182178e-06,2.296020272982588152e-07,1.199021894962574740e-07,-2.806822419431479718e-07,-2.792412326060727361e-06,-3.283553378838288883e-06,-1.598588778880271139e-06,-4.237837712204464867e-07,4.611091790825906001e-07,2.516902519496428988e-07,-1.257335674742883297e-06,3.816971793816231446e-07,-9.345693873319521425e-07,6.358174364895250647e-07,-6.452798189255182194e-07
1.378457430261908938e-08,1.126955221136844992e-09,-3.133272160371099479e-06,3.433828871425119851e-05,5.454304928539695837e-07,-2.410902791112708886e-06,2.622554563402206525e-06,-3.494211392690428592e-06,2.966945941481490395e-06,2.307946460439467851e-08,-1.197360526894932579e-05,1.822440251604714519e-06,-3.256944988054441595e-06,7.650828226615155120e-07,-9.963212710685407104e-07,-5.198494954574644498e-07,-1.766793903518555877e-06,9.951023651786815338e-08,-1.267758492744035806e-06,-4.026070771044325595e-07,-1.226366233987373161e-07
-2.584867717068842088e-11,-1.547520293238426157e-10,-9.977063544201290706e-08,5.454304928539694778e-07,2.698577825594104263e-07,-2.412394355655316820e-07,3.351501539963440035e-07,1.447405518402941100e-07,-7.846656520978054137e-08,-5.532394153075267514e-09,-6.015332221401339796e-07,5.086052860034142830e-07,-7.209462997890188949e-07,-6.894726561463145410e-09,2.632446566507981462e-07,1.071016229395396353e-06,-8.851905865254745133e-09,-5.351613692975510098e-09,-6.440155208462114679e-09,-1.357833530629054832e-08,6.817216723895754361e-09
1.772296078740949509e-09,2.498274784201434990e-10,9.592886040108358022e-08,-2.410902791112708886e-06,-2.412394355655316820e-07,1.415924457782344575e-06,1.376180906678252576e-08,-3.285858340079026404e-07,-1.511255584295932417e-06,-2.469113435705949371e-07,2.138525715730537693e-06,-1.964302795259659705e-06,6.273578407977077575e-07,-6.950478879466136129e-07,-1.265538015574264344e-06,-1.116493283532720525e-06,1.578009093209269256e-07,1.862807799624812529e-08,1.099390865392404544e-07,4.998957338103180156e-08,2.506567730128351858e-08
-7.145532131383270162e-09,-2.953605958986140743e-09,-1.935121967333181754e-06,2.622554563402206525e-06,3.351501539963440035e-07,1.376180906678249267e-08,1.045746737340349638e-05,-8.617643849965342921e-07,-1.493792326327657230e-06,-4.703407292834246480e-08,-7.220432233943437867e-06,8.573634754282633537e-07,-1.089852018918976905e-06,2.678262367800826571e-07,-9.983910921024958192e-06,-3.957257641349602022e-06,1.080490581068240917e-07,3.802349470513943820e-08,8.342036001956404983e-08,-6.325973382518394043e-08,1.202880445025540434e-07
-1.239393413753748607e-09,-2.946824855877106526e-09,2.296020272982587887e-07,-3.494211392690428592e-06,1.447405518402941100e-07,-3.285858340079026933e-07,-8.617643849965342921e-07,1.070373883385385945e-05,-1.798084162565191285e-07,-4.631630078037087226e-07,-4.507351486260004196e-06,1.186742199297215266e-06,7.211905610797734949e-07,8.027661880780888379e-07,-4.432425544983699306e-07,-3.123804394060255923e-06,1.764957648589811528e-07,3.703741309991511841e-08,9.832783416336565514e-09,1.248657171233086811e-07,4.778825662013229554e-08
-5.004423203275917252e-10,1.286200329415294962e-09,1.199021894962574740e-07,2.966945941481490395e-06,-7.846656520978052813e-08,-1.511255584295932417e-06,-1.493792326327657230e-06,-1.798084162565191285e-07,4.577018219629633991e-06,-1.009386358743432293e-08,-2.466047226630359993e-06,1.042889882185820327e-06,-1.801519873475184865e-06,-1.193038760032020012e-06,-6.955429029365217410e-06,-3.393212993897960366e-06,-2.207888084603763276e-07,-3.078061999815438877e-08,-1.441326646167155930e-07,-6.841721644896069402e-08,-5.943574082323541778e-08
8.414322739171824867e-10,2.183668874066481516e-10,-2.806822419431479718e-07,2.307946460439467189e-08,-5.532394153075268341e-09,-2.469113435705949901e-07,-4.703407292834247804e-08,-4.631630078037087226e-07,-1.009386358743432954e-08,8.683137649364659349e-07,1.102559065877725944e-07,-9.117207106484844494e-07,1.602575634289335482e-07,1.096588404375719975e-06,2.500418972388151176e-06,1.108377831533703174e-06,2.662460371354986322e-08,-9.084334800988472229e-09,1.635522664624074221e-08,-1.054359021352431704e-08,1.549869942214718401e-08
