3.858833673802144711e-04,5.360490065528851912e-05,2.776415783310564862e-05,-4.303402027004740033e-04,-5.539036709021554172e-05,-8.004885330596589811e-07,5.562623827324581632e-02,-1.687355059370564910e-06,1.770533483656984170e-04,-2.200642621444234636e-05
5.360490065528853267e-05,7.446512643889313443e-06,3.856851702434088930e-06,-5.978061187334406568e-05,-7.694540309651106796e-06,-1.111996834216514308e-07,7.727306301664763240e-03,-2.343985462286999555e-07,2.459532582154015564e-05,-3.057017717586145017e-06
2.776415783310564862e-05,3.856851702434088083e-06,1.997620331280248368e-06,-3.096280980137226644e-05,-3.985315316301597791e-06,-5.759483785566012826e-08,4.002286155958134292e-03,-1.214045386483163833e-07,1.273891938457551582e-05,-1.583353786167095694e-06
-4.303402027004741117e-04,-5.978061187334405890e-05,-3.096280980137226644e-05,4.799188192991303515e-04,6.177177825280690036e-05,8.927111834723808062e-07,-6.203482367351411536e-02,1.881751792535100532e-06,-1.974513033349231152e-04,2.454174167217997797e-05
-5.539036709021555527e-05,-7.694540309651106796e-06,-3.985315316301598638e-06,6.177177825280690036e-05,7.950829255011172467e-06,1.149035108683362266e-07,-7.984686613266204699e-03,2.422058685363804799e-07,-2.541454436636775941e-05,3.158840544585242853e-06
-8.004885330596589811e-07,-1.111996834216514044e-07,-5.759483785566012826e-08,8.927111834723807004e-07,1.149035108683362134e-07,1.660558463326138601e-09,-1.153928094317254583e-04,3.500302138950372757e-09,-3.672850065261082488e-07,4.565081920446566843e-08
5.562623827324581632e-02,7.727306301664763240e-03,4.002286155958135160e-03,-6.203482367351410842e-02,-7.984686613266204699e-03,-1.153928094317254854e-04,8.018688147766411589e+00,-2.432372642058748318e-04,2.552276821395676326e-02,-3.172291971167084512e-03
-1.687355059370565122e-06,-2.343985462286999555e-07,-1.214045386483164097e-07,1.881751792535100955e-06,2.422058685363804799e-07,3.500302138950373584e-09,-2.432372642058748318e-04,7.378309968924115131e-09,-7.742024881030889487e-07,9.622766294308086983e-08
1.770533483656984441e-04,2.459532582154015564e-05,1.273891938457551752e-05,-1.974513033349231152e-04,-2.541454436636775941e-05,-3.672850065261082488e-07,2.552276821395677020e-02,-7.742024881030889487e-07,8.123669175048429285e-05,-1.009712202234056729e-05
-2.200642621444234636e-05,-3.057017717586145017e-06,-1.583353786167095694e-06,2.454174167217997797e-05,3.158840544585242853e-06,4.565081920446567505e-08,-3.172291971167084512e-03,9.622766294308086983e-08,-1.009712202234056560e-05,1.254997845643155048e-06
