3.722556186632533961e-06,-1.119237062792560571e-03,3.653275665437999313e-07
-1.119237062792560354e-03,5.969119480295162816e+01,-2.358585917546520902e-02
3.653275665437999842e-07,-2.358585917546520902e-02,9.851746975090872966e-06
