galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
                                       3.3497100325392392e-06,                                            17.29692104796957,                                     0.08626158431453254, 7408.679358969176, 298533.3607820603,305942.04014102946, 7.202541872638896e-10
                                       1.4674529588380916e-06,                                           21.139108122062748,                                     0.06927339511796196, 7414.669563328871, 681452.8965961906, 688867.5661595195,2.8773884146822635e-07
                                        0.0002480514363017574,                                            40.12447732441414,                                     0.03983525575297678,  7414.92788805096, 4031.446852141059,11446.374740192019,3.7255250852750134e-07
                                         0.011534620742713414,                                            64.63409846455666,                                    0.018855161570749485, 7420.822908357091, 86.71099662587527, 7507.533904982966,4.1682872566661644e-05
                                       2.1399268461441648e-05,                                            51.69615187393302,                                    0.030049674513990928, 7421.021156026306,46730.588746293564, 54151.60990231987, 5.082243972035603e-05
                                       2.5758933270468962e-05,                                           26.894543361973312,                                     0.05322400997167132,7420.2919746339785,38821.520568240536, 46241.81254287451,  2.45118479756955e-05
                                         0.014313790986411088,                                            29.09498247883351,                                    0.050491551669716514, 7418.419763750407, 69.89706421089531, 7488.316827961302,3.7695125949065783e-06
                                       3.3381914864106266e-06,                                            46.57410812611722,                                    0.026318934061746926,  7418.94564933959, 299563.4240113887,306982.36966072826, 6.377851576270662e-06
                                         4.19559715396033e-05,                                            36.58906956140627,                                     0.04049971598158046, 7423.407250573731,23834.536777119923,31257.944027693655, 0.0004280450037957669
                                          0.01085859916920273,                                           45.252736145762775,                                     0.03275746832720342, 7423.502289125606,  92.1150084782482, 7515.617297603854,0.00047072162566773654
                                        2.212269348316177e-06,                                             33.6194256570546,                                     0.04136672253992269, 7424.202119325327,   452024.55413688, 459448.7562562053, 0.0009477560052554701
                                        0.0005671641659959734,                                            37.44088563037308,                                     0.03486979092369602,7422.8619800258475,1763.1846442575106, 9186.046624283357, 0.0002481312378873945
                                          0.01836991103061321,                                            55.60549087706898,                                     0.02303944265130175, 7424.219691568056,54.454828866117694, 7478.674520434174, 0.0009645573905072952
                                       1.5062599556101058e-05,                                            40.73494155141071,                                     0.03546836543916753,  7426.07957850671, 66389.62723840987, 73815.70681691659, 0.0008732574828841455
                                       1.6129303512815007e-05,                                           42.295022659876736,                                      0.0347649300468142, 7425.469764057307,  61998.9809577188, 69424.45072177611, 0.0004745732614335967
                                         0.002112638529510881,                                            48.11047857655983,                                    0.030309992669203933, 7426.819566706559,473.36252665249305,7900.1820933590525, 0.0018302697740876933
                                         0.014310650922869145,                                            57.29776359543407,                                    0.025501370803295995, 7425.811009865012, 69.89547608413811,  7495.70648594915, 0.0006675817208082195
                                       1.7888511186483563e-05,                                           37.686191981791694,                                     0.03593836168641254,7425.2851514260565,55901.827952332016, 63327.11310375807,0.00039457268610733917
                                        0.0003351117558884415,                                            46.66448261424521,                                    0.028603418175251784, 7427.438945642138, 2984.100568632968,10411.539514275106, 0.0034002273910321854
                                        0.0005415348129771819,                                            44.83383532344307,                                     0.02973782299107554, 7426.862530775475,1846.6256549794625, 9273.488185754937, 0.0019106193231118252
                                        0.0017786910677207353,                                            44.71562020461971,                                    0.029832376983680103, 7426.685490535916, 562.2335412791942,  7988.91903181511, 0.0016006138355318675
                                        0.0035925750174254055,                                           44.032799860013895,                                    0.030500466079791698, 7426.551667621741, 278.3745875203947, 7704.926255142136, 0.0014001288788484854
                                         0.004186595991512808,                                            41.28727291031526,                                     0.03486752641794429, 7425.672257888075,238.88175587960887, 7664.554013767684, 0.0005810924311868456
                                          0.00550568529164759,                                             44.8286377842216,                                    0.029820238446787994, 7426.297893627347,181.65273953627738, 7607.950633163624, 0.0010863139784380964
                                       2.0504548040615922e-05,                                           34.800345674088014,                                      0.0404405716031561, 7424.749985310002, 48769.69671433244, 56194.44669964244, 0.0002310507205607998
                                        0.0011240759712860475,                                            37.09559643938576,                                     0.03703208092110917, 7425.319227856028, 889.6465431925085, 8314.965771048537, 0.0004082500286277869
                                          0.00819224413665458,                                           39.331952797679506,                                     0.03447219627401548, 7424.752961321208,122.09209930994642, 7546.845060631154,0.00023173935427705147
                                         0.003424917878287096,                                            51.81961982411233,                                    0.025194307504647004, 7426.882920634028,291.99710142318446, 7718.880022057212,  0.001949976460552564
                                         8.21892192738822e-06,                                            44.28379484752443,                                    0.030850989046301174, 7427.694534956616, 121670.4811691015,129098.17570405811, 0.0011077161243096367
                                        0.0001990827745866944,                                             55.9547642270608,                                     0.02303546984001334, 7427.110723578441, 5023.054154231213,12450.164877809653, 0.0006178490987177713
                                       0.00016008711030308798,                                            50.59866564869617,                                    0.028729903657897245, 7427.781045661424, 6246.618868733662,13674.399914395086,  0.001207812720518677
                                       5.5602585387704504e-05,                                           46.529026399910855,                                    0.030626278212043466, 7427.990827542042, 17984.79671468125,25412.787542223294, 0.0014897270800499742
                                        0.0017617918218905836,                                           47.153886767173056,                                    0.030151724033666553, 7427.907936671485,  567.625158758607, 7995.533095430092,  0.001371221659659896
                                         0.021107544825524384,                                            65.08799521547391,                                    0.020692518792552846, 7427.953639332012,47.391788135918354, 7475.345427467931, 0.0014353442636169777
                                       0.00018750400032721087,                                             58.6463743157845,                                    0.024933300780217754, 7428.465679239665, 5333.236600028306, 12761.70227926797,  0.002395147062757214
                                        8.588862534045025e-05,                                           45.327244528244954,                                      0.0303457436045124, 7428.072478533224,11643.007335286442,19071.079813819666, 0.0016164686538262046
                                       0.00022934849077792878,                                            47.87579808735617,                                     0.02811911111661173,  7428.12742545413, 4360.197824268283,11788.325249722413, 0.0017077741356081233
                                        7.820592677497497e-05,                                            45.04298572938364,                                      0.0306560547460782, 7428.042199786976,12786.776878538823,  20214.8190783258, 0.0015682575783791067
                                       4.9605974391005785e-06,                                            49.94795650388679,                                    0.026831879102650998, 7428.451618795412,201588.64160858744,209017.09322738284, 0.0023617058808708988
                                       1.8952111995471042e-06,                                            47.15028314626742,                                    0.029649294001891764, 7428.539481333008, 527645.7000856086, 535074.2395669416, 0.0025786002846757963
                                        0.0016556499554392775,                                            49.52877099208902,                                     0.02854169815033518, 7428.557722262149, 604.0125962369041,8032.5703184990525,  0.002626067960851804
                                       0.00016527009077278476,                                             57.3164187497429,                                     0.02579722396842339, 7427.421583486768, 6050.719030846083,13478.140614332851, 0.0008431156684913861
                                        3.293352961126137e-06,                                           60.436067080114995,                                     0.02159654915599904, 7428.899671524556, 303641.9315806433, 311070.8312521678,  0.003696686648120369
                                          0.01575751130667204,                                            65.33408167163043,                                    0.020260446078553866, 7428.226207229609,63.477103977166365, 7491.703311206776, 0.0018850844538413991
                                        0.0003122823372836771,                                           45.109307796062936,                                    0.031088828849492673, 7427.989581386406,3202.2525881225183,10630.242169508925, 0.0014878718044739445
                                        1.298108331718443e-05,                                            43.09558477089081,                                      0.0326592033749534,  7427.48800334853, 77035.19627612887,  84462.6842794774, 0.0009010169058827018
                                        0.0033961453546986035,                                            51.65050208630703,                                     0.02763450685948741, 7428.321039978026, 294.4708332443608, 7722.791873222387,   0.00207260313718249
                                        5.121481444669183e-05,                                            54.57808221734851,                                      0.0267793404674785, 7428.025365520723, 19525.61869413443,26953.644059655155, 0.0015420780872666966
                                       0.00011252215202294477,                                            71.33494518600666,                                     0.01771498463462251, 7427.522072852989, 8887.152968544273,16314.675041397262, 0.0009322430140233138
                                        2.150302275824127e-05,                                            56.30180863591113,                                    0.023312989338373707,  7428.58541690978,46505.107359426045,53933.692776335825, 0.0026998124379367925
                                       0.00018733216277884673,                                           56.410176151987216,                                    0.022956451801212203, 7427.591319396885,  5338.12937436488,12765.720693761767, 0.0009990852089484118
                                       2.4090933948621194e-06,                                            48.87542564223326,                                    0.027721906751417252, 7428.607848172296,  415093.931776654, 422522.5396248263, 0.0027610569675674858
                                        0.0012454950182694108,                                           46.165274888356436,                                    0.030419787357676167, 7428.065000931409, 802.9152781632894, 8230.980279094698,  0.001604426424494887
                                       1.7587939544094166e-06,                                           46.699862380332156,                                    0.029000698840378036, 7428.084326108648, 568571.4549760552, 575999.5393021639, 0.0016357337853273382
                                         0.005263906252886213,                                            49.86192071818205,                                    0.027076342261134173, 7427.942314401206,189.99304349623762, 7617.935357897444, 0.0014191807870278992
                                        7.417500106646833e-05,                                            45.44358505443977,                                     0.03110955744436443, 7427.969214234563,13481.653088855388, 20909.62230308995, 0.0014578746091732221
                                         0.005815244974784501,                                            48.29009125097903,                                     0.02906130017778547, 7427.786723901561,171.98250933333458, 7599.769233234896, 0.0012146904794902809
                                        5.212108421493302e-06,                                           46.524731214792624,                                     0.02878316103575101, 7427.604647396249, 191860.9574399958,199288.56208739206, 0.0010124901480549097
                                        0.0070568662458815505,                                             68.2658886900628,                                     0.01901431962900734, 7428.657913160375,141.72060775926906, 7570.378520919644,  0.002902808027238063
                                        0.0009223275466438612,                                            51.34406216827456,                                    0.028355298093477754,  7427.67010746832,1084.2330008510655, 8511.903108319386, 0.0010809852153169646
                                       0.00011939328795760766,                                            57.67726174847733,                                     0.02273634008580498, 7428.753708043454,  8375.69755494612,15804.451262989574,   0.00319463690572304
                                        8.739290480096855e-06,                                            45.37756953207964,                                     0.03056502567425535, 7428.157934589337,114425.78718123284,121853.94511582218, 0.0017606797969162188
                                         0.006271480793548495,                                            51.61924627509548,                                    0.027367735483553778, 7428.183162350681,159.47134782552217, 7587.654510176204, 0.0018056628315432153
                                        0.0013985407378127811,                                           58.666346147602866,                                    0.024839425898945628, 7428.497633378578, 715.0480582044282, 8143.545691583006, 0.0024729178567744494
                                       1.0394277312538026e-05,                                           46.365616222686334,                                     0.03108353109459691, 7427.509626782795, 96206.80631393954,103634.31594072233, 0.0009207121578036102
                                        0.0062023824996589655,                                            48.37443535319612,                                    0.027763873685709685, 7427.294398551652, 161.2490387648428, 7588.543437316495, 0.0007424230463458269
                                        0.0040814972905409115,                                            51.39210060053008,                                    0.027696153659691993, 7428.268638179088,245.02758364810603, 7673.296221827194,   0.00196679157408719
                                       1.3868381334039584e-06,                                            46.29645655580847,                                    0.031096800693530196, 7427.546881813935, 721064.7052955817, 728492.2521773956,  0.000955660272406878
                                         0.004864294746145112,                                            60.93211745212768,                                     0.02310416656996472, 7429.863302893342,205.59605936050934, 7635.459362253851, 0.0020787048872219134
                                       1.2651312295780598e-06,                                           54.106694404195075,                                    0.026353567217859922, 7429.328588845505, 790431.8540264571, 797861.1826153026, 0.0012177817932741343
                                       2.7161632391447136e-06,                                           59.197700523375744,                                    0.022632587799683475, 7430.134938053499,368166.40158851637,375596.53652656986, 0.0027274857375152273
                                       0.00011915257403901364,                                            57.72405999416038,                                    0.024806452383854132, 7429.631041859951, 8392.618222815649,  15822.2492646756, 0.0016478707763790462
                                         0.002402180584912497,                                             52.9788270728612,                                     0.02590380879465682, 7429.319477304252,416.30731201341246, 7845.626789317665, 0.0012067363212814447
                                       2.9569855021300703e-06,                                            52.11904501435505,                                     0.02632131765735634, 7429.527184920582, 338182.2656941904,345611.79287911096, 0.0014853153054992408
                                        0.0005000099513114224,                                           57.954501264364154,                                    0.024656755586526274, 7429.689916313957,1999.9774504616412, 9429.667366775599, 0.0017478010763230043
                                        9.870607704341794e-05,                                            56.55965571911827,                                    0.025005681695309777, 7429.953725659174,10131.106160036126,  17561.0598856953,  0.002275427200568285
                                        0.0028603590683129658,                                           56.706112831350566,                                    0.025009568621519485, 7429.419703863447,349.62409191569583, 7779.043795779143, 0.0013339520729399143
                                       0.00024128272198359566,                                            54.39893276119975,                                    0.025258639759163967,  7429.91407797205, 4144.533960865869, 11574.44803883792,  0.002186976788235863
                                       0.00011234061312810074,                                           53.826295536494534,                                    0.026189406284415195, 7429.629828347921, 8901.518865266438, 16331.14869361436, 0.0016458722782132066
                                        1.885214183187802e-06,                                             54.2545944207001,                                     0.02549925912217215, 7429.952485223205, 530443.7255275683, 537873.6780127914,  0.002272606428679887
                                        0.0004155566427720222,                                            60.32202152520809,                                    0.023762509673406398, 7429.849009721727,2406.4273941094884, 9836.276403831216, 0.0020492049277467447
                                        0.0010770449034363193,                                            56.64307464295898,                                    0.024106632222387545, 7430.081619526865, 928.4840505725809, 8358.565670099446, 0.0025858691583968575
                                        8.476637507510252e-06,                                            55.01744551364761,                                    0.025218292774731605, 7430.069670944277, 117971.3245005248,125401.39417146907, 0.0025551555446817267
                                        6.244521668322113e-05,                                           55.123197551995645,                                    0.025748887943449573, 7429.637823304184,16014.054974026294,23443.692797330477, 0.0016590836970784052
                                       0.00018374872258932132,                                            55.99939752745235,                                    0.024784413199825446, 7430.194309763344,5442.2325617876495,12872.426871550993,  0.002894324988992657
                                       2.9850365795229476e-06,                                            55.27630785707401,                                    0.024999713020041135, 7430.120388439978, 335004.2880083943, 342434.4083968343, 0.0026880891715446885
                                       3.5018591860683485e-05,                                            54.62772427357316,                                    0.024981631655764315, 7429.898643650576,28556.277905719646, 35986.17654937022,  0.002153481439351401
                                       0.00010604960917008356,                                            50.87752278996308,                                    0.027185085189592045, 7429.329863695439,   9429.5687861143,16858.898649809737, 0.0012193352723287396
                                       2.2021198194270665e-05,                                            53.35945482702635,                                     0.02612979969722766, 7429.757086609019, 45410.80843437078,  52840.5655209798, 0.0018692340818923356
                                       0.00019011951504091244,                                            56.14149002041365,                                    0.025331396149071088, 7429.693107078636, 5259.867122109761,12689.560229188397, 0.0017533868048968677
                                        3.104906625819481e-05,                                           58.923272454005584,                                    0.022408759843616746, 7429.394069942942,32207.104671841716, 39636.49874178466, 0.0013001921991147335
