6.845156525486986207e-07,3.942450789399926022e-07,-6.840869900341372581e-06,3.774265072020417251e-06,1.877636166821663185e-06,-1.499101357383542576e-06,-8.997658405868200348e-06,3.699475089197543393e-07,1.295522947625274897e-06,1.483306384599148197e-07,-5.424200508520904803e-08,-3.833412056858329945e-06,5.362487019297879210e-08,-4.448653764098970252e-08,-1.533506490857053398e-06,1.248884658057091562e-06,3.939422038634864993e-07,-5.822574478308442723e-06,-5.032980174618291703e-07,-1.533959300621973125e-06,7.864325958317592873e-09
3.942450789399926022e-07,4.902177228788505753e-07,-1.630837712479213889e-06,6.112902530729701967e-06,1.710069862878219524e-06,-1.019591010694444565e-06,-6.708410842318703087e-06,-8.880979887208283457e-07,1.207711612877620873e-06,-8.427886919478991472e-08,2.838205693644720394e-07,-2.598435757130326164e-06,-1.159455077923572151e-08,-6.117104328982823399e-09,-8.084801277262980172e-07,1.516895717749847046e-07,7.914747162899587938e-07,-3.881995632523407589e-06,-4.390290737352783122e-08,-8.276506711551818640e-07,7.611372562142262232e-08
-6.840869900341371734e-06,-1.630837712479214100e-06,2.857336173472352727e-04,1.842208990228829616e-04,-2.324945374512421076e-05,2.165852017429137165e-05,9.591474339812858143e-05,-6.852665734238459310e-06,-7.548435264380124279e-06,-4.741956324201891195e-06,2.254000179771085613e-05,-1.518188705907053162e-05,-4.169843515938423846e-07,-4.824643957109375713e-07,9.418240182903720792e-06,-2.864474352485625572e-05,-7.471872235953015150e-06,8.168907674983391545e-05,5.888074264823512780e-06,3.107035410728403507e-05,-7.283196456402893396e-07
3.774265072020416404e-06,6.112902530729701967e-06,1.842208990228829616e-04,7.329321102864010465e-04,-2.335158794500925126e-05,2.493161233876304788e-05,2.328169292018571023e-05,5.732405718959674931e-07,-2.508645369807969885e-05,-9.982578003438799780e-07,2.297998197158718879e-05,-1.089723987128639668e-04,1.411056112627777796e-06,-2.488166151699267083e-06,-1.383914761865012820e-05,-1.394195425496501731e-04,1.364506682861065270e-05,-8.847027443139187546e-05,-6.730599772585153234e-06,5.128580650891612521e-06,1.078363428233382164e-06
1.877636166821662761e-06,1.710069862878219312e-06,-2.324945374512421076e-05,-2.335158794500924109e-05,1.322346642042287351e-04,-4.156615853312772119e-05,-2.549972867529807607e-04,-6.986078490828792537e-06,1.761519092606401096e-05,-7.216107678960569604e-06,-8.156802261857881947e-05,-1.672255829307799666e-04,-4.926548617543955068e-07,1.125474133509983228e-06,-4.372832473049899978e-05,7.647475358260708250e-05,3.303909142108195496e-06,-2.272133327836719922e-05,-1.052987740310940860e-07,-9.880328506605212603e-06,-1.324798329107159334e-07
-1.499101357383542576e-06,-1.019591010694444565e-06,2.165852017429137843e-05,2.493161233876304788e-05,-4.156615853312772119e-05,4.353678513170349137e-05,1.280997618589963893e-04,-3.362983041007096047e-05,-2.385538125432000597e-05,-9.127398933253016682e-06,7.293039289734099906e-05,5.995827191966392070e-05,-1.663914046333223808e-06,5.251303835629794467e-07,3.650575298328611901e-05,-4.607510519905364628e-05,-1.547388812455996236e-06,1.326680831382705203e-05,3.943510407744784292e-07,4.170378432367596657e-06,-1.892263377441547422e-07
-8.997658405868202042e-06,-6.708410842318703087e-06,9.591474339812859498e-05,2.328169292018570345e-05,-2.549972867529807607e-04,1.280997618589964165e-04,7.466463761001997101e-04,3.626455326283330266e-06,-7.396109137824664979e-05,1.099763490175081872e-06,1.434401159333580967e-04,3.304363079772695334e-04,-1.909006017412893804e-06,-7.996846405010134450e-07,1.255253519614855928e-04,-1.578649881938304128e-04,-9.510392324359721481e-06,9.502868872951094855e-05,4.237489329702296427e-06,2.800855373669380014e-05,2.283310662674425627e-07
3.699475089197543393e-07,-8.880979887208282398e-07,-6.852665734238466934e-06,5.732405718959639991e-07,-6.986078490828789149e-06,-3.362983041007096047e-05,3.626455326283344242e-06,2.990821699481374793e-04,1.413426430829866726e-05,2.525897289901638920e-05,-7.949991883989331010e-05,-2.619800105967394374e-05,2.614643949439995920e-06,-1.707629452095084394e-06,-5.114933846378447987e-05,2.099590549156541368e-05,-4.987254692818242357e-06,1.926629504072929991e-05,-5.764539051182992495e-07,2.438509971666310305e-06,6.548157790490387849e-07
1.295522947625274685e-06,1.207711612877620873e-06,-7.548435264380126820e-06,-2.508645369807969885e-05,1.761519092606401096e-05,-2.385538125432000597e-05,-7.396109137824664979e-05,1.413426430829866556e-05,3.195406392479848481e-05,3.605991391113401276e-06,-1.041820463037826936e-05,-7.768650661016999429e-06,3.068264172059538125e-07,2.607502272973119842e-07,-9.359886836355155041e-06,6.629199527556673430e-05,1.426542609800312412e-06,-9.632447721911062798e-06,3.007698622966368690e-08,-3.614582259069243885e-06,2.343049445087220205e-07
1.483306384599148462e-07,-8.427886919478996766e-08,-4.741956324201891195e-06,-9.982578003438799780e-07,-7.216107678960569604e-06,-9.127398933253016682e-06,1.099763490175082931e-06,2.525897289901638242e-05,3.605991391113401276e-06,7.520117164263081033e-06,-2.192190165940272891e-05,4.309765993014086371e-07,1.166561847891587901e-06,-7.187688403820148743e-07,-8.265892897222254553e-06,9.213599913566832938e-06,-7.504407298581358147e-08,-1.397863906728181234e-06,-2.445377274894870041e-07,1.442989292335175284e-07,8.860236392407212389e-08
