2.351026148661448424e-04,1.632266272054185008e-04,4.347790707020099805e-05,8.985594035811269328e-05,1.281434817222331713e-04,-6.322355705657624058e-06,2.090721688450295490e-01,-1.527130412455281379e-04,1.190765028228561633e-05,1.138419615282031478e-05
1.632266272054184737e-04,1.312052823896214674e-04,3.211200531836749816e-05,7.442456631248641158e-05,9.135119958354135771e-05,-4.005695100966884770e-06,1.707644698935242844e-01,-1.220324854232169356e-04,6.769370857059997453e-06,1.235816108934504003e-05
4.347790707020099805e-05,3.211200531836749816e-05,8.263051846382403769e-06,1.792549906870479425e-05,2.395045746825534056e-05,-1.120358775700818714e-06,4.152997852353923491e-02,-3.003001491629308690e-05,2.031278256618634154e-06,2.598113987538827065e-06
8.985594035811269328e-05,7.442456631248641158e-05,1.792549906870479764e-05,4.245915056632705342e-05,5.057466500607187069e-05,-2.154233389669765838e-06,9.722840020591171084e-02,-6.919026586955290194e-05,3.536326958120887363e-06,7.358972667701334206e-06
1.281434817222331713e-04,9.135119958354135771e-05,2.395045746825534395e-05,5.057466500607187069e-05,7.017871776506097393e-05,-3.391716962786457787e-06,1.173646760478395390e-01,-8.537163450729740434e-05,6.289581994632152974e-06,6.800011583408959676e-06
-6.322355705657623211e-06,-4.005695100966885617e-06,-1.120358775700818925e-06,-2.154233389669765415e-06,-3.391716962786457364e-06,1.929622035511378685e-07,-5.021651598894946028e-03,3.728425970440573316e-06,-3.570765331343929359e-07,-2.030362052372024133e-07
2.090721688450295490e-01,1.707644698935242844e-01,4.152997852353924185e-02,9.722840020591172472e-02,1.173646760478395390e-01,-5.021651598894946028e-03,2.235168425314627143e+02,-1.592880035692333385e-01,8.367776346159677692e-03,1.660645008495343494e-02
-1.527130412455281379e-04,-1.220324854232169356e-04,-3.003001491629308690e-05,-6.919026586955288839e-05,-8.537163450729739079e-05,3.728425970440573316e-06,-1.592880035692333385e-01,1.138680610973902643e-04,-6.347569675016955284e-06,-1.144524624389301440e-05
1.190765028228561633e-05,6.769370857059999147e-06,2.031278256618634578e-06,3.536326958120887363e-06,6.289581994632152974e-06,-3.570765331343929889e-07,8.367776346159677692e-03,-6.347569675016956978e-06,7.356322461832320446e-07,1.940741750105509278e-07
1.138419615282031478e-05,1.235816108934504172e-05,2.598113987538827489e-06,7.358972667701334206e-06,6.800011583408959676e-06,-2.030362052372024397e-07,1.660645008495343494e-02,-1.144524624389301609e-05,1.940741750105509013e-07,1.673656295337835623e-06
