galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,     log_likelihood,         log_prior,      log_posterior,                weight
                     0.39929233822163956,                    -0.08070383411946605,               0.30997913098435215,      -0.057122864680290465,       0.028976627133362763,                                        0.0012133376904571091,                                            75.61792877986468,                                    0.033091788613447665,             0.0047473772773516465,               0.00951566794120952,-1924.2223868004635, 827.0579543404016, -1097.164432460062, 7.390842923092882e-09
                      0.4144165675624465,                    -0.06172921681570294,                0.3118204971004786,       -0.04605821534264056,        0.03421234659753431,                                       5.2717663097064735e-05,                                            77.12581157814182,                                     0.03091609110990001,              0.007353998446097085,              0.009099641531342462,-1917.2560679472822,18972.022485267036, 17054.766417319755, 7.836602339147256e-06
                     0.37129139200620914,                    -0.06828324263269725,               0.30821993942428155,      -0.044915581556821585,       0.013842495645586025,                                        0.0060982089911775905,                                            91.88733623422138,                                    0.023954033132937792,              0.002418391325270855,              0.014799531384564458,-1924.8164397941387,167.71082576316843,-1757.1056140309702, 4.080374598033851e-09
                     0.36637674364923056,                    -0.06112489233878753,                0.3067204583576478,       -0.04145979904519461,       0.012486797028046006,                                        0.0020429322642758234,                                            83.84978082645482,                                    0.031286661704431604,             0.0019936282101185765,              0.015328668639335902,-1920.8468504894913, 493.3739886912913,   -1427.4728617982,2.1610796096368294e-07
                     0.38415213718713825,                    -0.06824065288411697,               0.30446129669858474,       -0.05026969090445206,        0.01862494627428699,                                        0.0008371016642264155,                                            83.66117434518017,                                    0.028771046440935692,              0.006337479017851894,              0.008328808812593203,-1927.0386519562812,1198.0006038079728, -729.0380481483085,4.4218657760358313e-10
                      0.3988180895079835,                    -0.07951192729539343,                0.3097164449272843,       -0.05907131770148236,       0.031013233104988915,                                         0.008348094373177488,                                             68.4557310292842,                                     0.03542290582427514,             0.0051153231697361025,              0.008922902812888248,-1926.8290077100014, 122.5695248939673, -1804.259482816034, 5.453218444098052e-10
                     0.39286971225960665,                    -0.07791062745643446,                0.3077017947236666,      -0.055118275142693296,        0.02230713834884583,                                        0.0006054565124180222,                                            56.19786177726347,                                     0.04601560349470954,              0.006366285483364511,              0.007750202590447251,-1905.4993708218685,1654.7652708367907,-250.73409998507782,    0.9999919328013476
                     0.36788751051441587,                    -0.02625500494680029,                0.2985423111059725,      -0.028276730914570895,         0.0263855893753846,                                        4.152658308399532e-05,                                           53.048974191859855,                                      0.0463492338980427,               0.00587217592342169,              0.015087229399429173,-1925.9564642299533,24084.990983146377, 22159.034518916425,1.3049495246929441e-09
                      0.3726979055546234,                    -0.08046431811051798,                0.3030700800751255,      -0.057772191080447406,        0.01901478878020611,                                       0.00034587880389532963,                                            88.75904901379087,                                    0.025013385659596286,             0.0026931291104917926,              0.010816522304004083, -1928.038695368779, 2894.400733412123,   966.362038043344,1.6266428924595336e-10
                      0.3875305056250094,                    -0.06193433385830527,                0.3135175818247235,      -0.044187105593082664,       0.026587265348391922,                                         0.020733065573668306,                                            73.96596610683801,                                     0.03231174297788117,               0.00215492552522577,               0.01658436123112832, -1927.495531191607, 51.71970947457568,-1875.7758217170312, 2.800176617781298e-10
