9.549913350010656704e-06,-4.774579201302209533e-07,1.182045548484614487e-05,1.389670708064089025e-05,-6.081116018272703504e-06,-1.026289593106047327e-05,-1.680142161284578847e-05,2.157801873854148266e-05,-1.701044211212716039e-07,-6.593368512688109735e-08,2.688213395775669510e-06,6.646709316527226922e-06
-4.774579201302209533e-07,3.239023604946551589e-06,-6.478767802494748138e-06,1.005351509605309127e-06,-4.888635768819427535e-06,-2.457498359481967099e-06,1.452082031135813532e-05,1.890972335483490110e-05,4.369127405692373213e-07,-3.667335301113960517e-07,-6.683693427090523298e-06,6.096114971333301275e-07
1.182045548484614487e-05,-6.478767802494748138e-06,1.692787753037000120e-04,4.669368805655405583e-05,7.523467725481263549e-06,6.473796486980675184e-06,-9.725605140148916303e-05,-8.560462065213880014e-07,-5.111533935097316104e-07,6.564917198449903402e-07,-1.998754949649712240e-05,1.509667526523254885e-05
1.389670708064089025e-05,1.005351509605309339e-06,4.669368805655405583e-05,1.693911875933686733e-04,-3.900585917761885835e-05,-1.273819855238314022e-05,-1.790517927509426672e-05,-2.377446847551988179e-05,7.340366317526601182e-07,-6.940109124323870575e-07,2.818097343323622026e-05,-4.188744775619362054e-05
-6.081116018272702657e-06,-4.888635768819427535e-06,7.523467725481263549e-06,-3.900585917761885158e-05,4.031536013696045118e-05,1.055472325548360934e-05,-4.560841650700110379e-05,-1.349127370193451462e-05,-4.305022878463910895e-07,8.545121838569949788e-07,-9.538344368901939973e-07,1.519542446166409408e-05
-1.026289593106047327e-05,-2.457498359481967523e-06,6.473796486980673490e-06,-1.273819855238313853e-05,1.055472325548360934e-05,3.392110545802396219e-05,3.868605939499873437e-05,-7.668618212507365259e-05,-6.978000276707549158e-07,6.248814123200333545e-07,2.143798307882375501e-05,1.105843035140332867e-05
-1.680142161284578847e-05,1.452082031135813701e-05,-9.725605140148916303e-05,-1.790517927509426672e-05,-4.560841650700110379e-05,3.868605939499872759e-05,6.365212005475998211e-04,-5.099576172028988662e-05,3.965589279396196016e-07,-5.754550994691650929e-07,-8.753550950074132835e-06,5.812787658872172944e-05
2.157801873854148266e-05,1.890972335483490110e-05,-8.560462065213935071e-07,-2.377446847551987162e-05,-1.349127370193450954e-05,-7.668618212507365259e-05,-5.099576172028988662e-05,6.771453136543436908e-04,2.394484200729515146e-06,-1.982529641786139669e-06,-1.214179286072270897e-04,-1.165695857832491658e-05
-1.701044211212716039e-07,4.369127405692373213e-07,-5.111533935097317163e-07,7.340366317526602241e-07,-4.305022878463909837e-07,-6.978000276707549158e-07,3.965589279396196016e-07,2.394484200729515146e-06,3.813120576541453489e-07,-8.917642097592976792e-08,-2.710325072716134502e-07,-1.221708444060219138e-07
-6.593368512688109735e-08,-3.667335301113961576e-07,6.564917198449904460e-07,-6.940109124323869517e-07,8.545121838569950847e-07,6.248814123200333545e-07,-5.754550994691649870e-07,-1.982529641786139669e-06,-8.917642097592978116e-08,1.135781094945642585e-07,6.415318760071038838e-07,1.572256364570102160e-06
2.688213395775670357e-06,-6.683693427090523298e-06,-1.998754949649712240e-05,2.818097343323622026e-05,-9.538344368901948443e-07,2.143798307882375501e-05,-8.753550950074136223e-06,-1.214179286072270897e-04,-2.710325072716135031e-07,6.415318760071038838e-07,1.094442010194696563e-04,1.210166188346790482e-05
6.646709316527226922e-06,6.096114971333300217e-07,1.509667526523254885e-05,-4.188744775619362054e-05,1.519542446166409070e-05,1.105843035140332867e-05,5.812787658872172944e-05,-1.165695857832491658e-05,-1.221708444060218344e-07,1.572256364570102371e-06,1.210166188346790482e-05,1.782871872565190566e-04
