galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.signal_scale,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,    log_likelihood,         log_prior,     log_posterior,                weight
                     0.30609865165031125,                     0.10925630492083505,                 0.869724816961555,       0.017661384278000587,        0.09501990105115717,                                     0.03143145239688034,                                        0.0006032580973387948,                                           47.750430391656195,             -0.016052517439868307,               0.05828830390675232,7469.8651569225985,1660.2253157892999, 9130.090472711898,1.6284333967443004e-09
                      0.3082288916544298,                     0.10858585040527752,                0.8712048618147177,       0.016491110961862475,        0.09550678318125419,                                     0.02627552925171981,                                        0.0005455969938884647,                                           56.293862364268286,             -0.017339647563630618,              0.056405500172018064, 7467.414363585876,1835.3489609258418, 9302.763324511718, 1.404119200498721e-10
                     0.31229715731782487,                     0.10998763625603199,                0.8731099074711757,        0.01662929000159095,        0.09757619365163889,                                     0.03536223216664059,                                       0.00012452540286093716,                                           44.332545111418035,              -0.01940094566533599,               0.05443279181005148, 7472.093531872728, 8032.806223124795,15504.899754997523,  1.51196223939949e-08
                     0.31126136330746074,                     0.10919841013159921,                0.8729245500365989,       0.016560282562451293,        0.09627727682518533,                                    0.031553086343797526,                                        0.0007303601019354819,                                            50.39197296713541,             -0.018938815552041254,                0.0535608667176252, 7471.953823971115,1371.5662514801998, 8843.520075451313,4.5005667111572885e-09
                     0.30921071972847847,                     0.10988371856055622,                0.8707629442112441,        0.01822700260354575,        0.09651365824388151,                                     0.03054476447931368,                                         0.012942573129068009,                                            47.59125057774559,              -0.01693601719867903,               0.05695479118923235,7476.3439954185715, 79.68357104914332, 7556.027566467715,3.6298981358311453e-07
                     0.31309363123330197,                     0.11047589822928855,                0.8736606033056799,        0.01728662310783492,        0.09718459576795821,                                     0.03535459870337745,                                        0.0067216189792477085,                                            42.95913018036854,             -0.019298596758117834,               0.05277464358589865, 7481.610199962091,151.06518380163965, 7632.675383763731, 7.030367241591689e-05
                      0.3093917189668034,                     0.10825304873030323,                0.8715866171681002,        0.01617691631189307,        0.09570327836613998,                                     0.03576490972487949,                                       0.00020321352146862652,                                            40.25956576879297,             -0.018842984759502496,               0.05588722581031831, 7469.611452356052, 4923.418078200756,12393.029530556807,4.3250201640929577e-10
                      0.3132222743242761,                     0.10911992887282002,                0.8733994477386936,       0.016486776997436507,        0.09762422044976274,                                     0.04680571207196581,                                        0.0019458024942824073,                                            32.02245261326049,             -0.019584114622701352,               0.05358021674315477, 7476.454541618405, 516.2294064356893, 7992.683948054094, 4.054189480003675e-07
                     0.31102304040988776,                     0.11014993768896583,                0.8721355073852578,        0.01792784829445694,        0.09683271820938416,                                    0.034603251541552776,                                         0.007196402537089443,                                            45.41419946070348,             -0.017624592584200453,               0.05453219942785051, 7480.968280463321,141.30167254530872,  7622.26995300863,3.6999505137188815e-05
                     0.30847666719461797,                     0.10858132258704604,                 0.870993665837712,       0.016821051813309063,        0.09550588228586909,                                     0.03433640747445611,                                       0.00046821465701099655,                                            43.00101548854174,              -0.01827974478295364,               0.05647443422048615,  7476.79383918796,2138.2756764124633, 9615.069515600422,  5.69192415625137e-07
                      0.3097924307276187,                     0.10748256472931098,                 0.870922853975311,       0.015545324551495883,        0.09712431321925834,                                    0.022455541678691963,                                        0.0002436033950211316,                                            60.03066878870992,             -0.018556026847115176,               0.05832570479604615, 7474.818192090957,   4107.4839850761,11582.302177167057, 7.893079410153454e-08
                      0.3107144084573013,                     0.10935199582421028,                0.8723926833684332,       0.016838234366992003,        0.09642761426409452,                                     0.03586313047682108,                                         0.001160073793205749,                                            41.00766104697642,              -0.01902533357037435,               0.05493785582145777, 7469.770040823915, 864.4189259496102, 8334.188966773525, 5.068299061344698e-10
