galaxies.lens.bulge.profile_list.29.centre.centre_0,galaxies.lens.bulge.profile_list.29.centre.centre_1,galaxies.lens.bulge.profile_list.29.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.29.ell_comps.ell_comps_1,galaxies.lens.disk.profile_list.29.centre.centre_0,galaxies.lens.disk.profile_list.29.centre.centre_1,galaxies.lens.disk.profile_list.29.ell_comps.ell_comps_0,galaxies.lens.disk.profile_list.29.ell_comps.ell_comps_1,galaxies.lens.point.profile_list.9.centre.centre_0,galaxies.lens.point.profile_list.9.centre.centre_1,galaxies.lens.point.profile_list.9.ell_comps.ell_comps_0,galaxies.lens.point.profile_list.9.ell_comps.ell_comps_1,    log_likelihood,          log_prior,     log_posterior,                weight
                                0.08382818770652098,                               0.058041101399766565,                                      -0.1619424614281817,                                      -0.1802119559913366,                              -0.07369504320892421,                              -0.04862706993494323,                                   -0.030326999604716052,                                    -0.16638923079853107,                               0.01625017598888101,                              0.009862420401805183,                                     -0.3477023650728006,                                    -0.06895249448453383, 7785.450295693112,  0.532255482774605, 7785.982551175886, 2.045288566326879e-08
                                0.08071123980968095,                                0.05228436325667171,                                     -0.17253629831071282,                                     -0.16780021766943468,                               -0.0417589406167871,                              -0.02408182786950691,                                     0.03552786028967164,                                    -0.14616140092011495,                              0.017698624955230932,                              0.008946531925874135,                                    -0.32669725860794246,                                    -0.01215078727369543, 7781.538564173919, 0.6740798295833288, 7782.212644003503, 4.091769653377135e-10
                                0.08160802930000813,                                0.05666801415768902,                                     -0.14816405539712782,                                      -0.1894145697638927,                              -0.07198807999796476,                              -0.04658560880007276,                                    -0.02099711411837056,                                    -0.15580058202768002,                              0.017675633154683276,                               0.00909806459927523,                                      -0.337625555505047,                                    -0.10439004169248489, 7781.479540879383, 0.5629484319555703, 7782.042489311339,2.4536771946296387e-10
                                0.08210631322717635,                                0.06395894588388534,                                      -0.1523623134966432,                                      -0.1817364173211116,                              -0.06185274133099315,                             -0.046437873218355886,                                   -0.036200993178659796,                                    -0.17055750977743098,                              0.015118328966936684,                              0.010368454870326893,                                    -0.34352198260692457,                                    -0.08451857799659963, 7781.839146554255, 0.5387259024142147,  7782.37787245667,3.5155411573259765e-10
                                 0.0761519602848538,                                 0.0486447780724612,                                      -0.1349955179510277,                                     -0.17763172361113716,                              -0.06131608565112517,                             -0.034330121062734004,                                    0.007463763698536038,                                    -0.14643390706459228,                              0.015626993958287372,                              0.007839772197859612,                                     -0.3487409712850274,                                   -0.023016127781133877, 7785.456885106396,  0.640770876672999, 7786.097655983069, 3.970108357739406e-09
                                0.07556918814766794,                               0.052213162505261146,                                     -0.14872518906197046,                                     -0.17891558467116228,                               -0.0619695335771024,                             -0.039871273902046866,                                   -0.026217428974067737,                                    -0.15450204339577978,                              0.016792864342885364,                              0.009999326391213259,                                     -0.3250116414436514,                                    -0.04459003235027504, 7788.342260304625, 0.6803063313586714, 7789.022566635983, 7.110577710166345e-08
                                0.07519163076911092,                                0.05629450222970939,                                     -0.14063799271159236,                                     -0.17792908536647117,                              -0.06734274593431949,                              -0.04779134810064006,                                    -0.03939088433989942,                                    -0.13178214365388916,                              0.015827190222068174,                              0.009399058093925022,                                    -0.32949195529530145,                                    -0.06966686120549173, 7784.867138818629, 0.6943876737541437, 7785.561526492384,2.2012978113891136e-09
                                 0.0750374357535741,                               0.058510412863731154,                                     -0.15434306577196494,                                     -0.18624004720714582,                              -0.06432546510277781,                              -0.04547797205423668,                                   -0.013729347958550648,                                    -0.16676049924323677,                               0.01502826797836436,                              0.008121526664805007,                                     -0.3454712074348982,                                    -0.09678780830973606,  7789.72234221389, 0.5196736097551241,7790.2420158236455, 2.826616207833157e-07
                                0.07868883229646625,                                0.05836118684854899,                                      -0.1620491921640496,                                      -0.1640877410554888,                              -0.06877925766930065,                              -0.04854972664358377,                                   -0.035817939554071095,                                    -0.16063716883696402,                              0.011733764021509205,                              0.006287058099123305,                                    -0.32688523180053597,                                    -0.12201180585460432, 7784.981415921848, 0.5930632956106673, 7785.574479217458,1.9406633892874677e-09
                                0.07361031753714775,                               0.048128623675318644,                                     -0.14907935949360113,                                     -0.16727412947222833,                               -0.0773651990826024,                              -0.04832814346447648,                                   -0.010070318704028273,                                    -0.15823715788197673,                               0.01218583651984409,                              0.005304992200741737,                                     -0.3600250279932019,                                    -0.08616918398861954,  7783.96704029841, 0.5354185148712758, 7784.502458813282, 7.037403896234634e-10
